ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
107	Water5.jpg	1	n	2.924117	labor8	2015-01-29_15.51.57.369000
107	Water6.jpg	1	j	3.340137	labor8	2015-01-29_15.51.57.369000
107	Water1.jpg	1	n	2.535303	labor8	2015-01-29_15.51.57.369000
107	Water4.jpg	1	n	1.580800	labor8	2015-01-29_15.51.57.369000
107	Water8.jpg	1	j	2.659389	labor8	2015-01-29_15.51.57.369000
107	Water3.jpg	1	j	2.501008	labor8	2015-01-29_15.51.57.369000
107	Water2.jpg	1	n	6.290935	labor8	2015-01-29_15.51.57.369000
107	Water7.jpg	1	n	1.575536	labor8	2015-01-29_15.51.57.369000
107	Aero08.jpg	2	j	4.582441	labor8	2015-01-29_15.51.57.369000
107	Aero07.jpg	2	n	2.039498	labor8	2015-01-29_15.51.57.369000
107	Aero03.jpg	2	j	1.381341	labor8	2015-01-29_15.51.57.369000
107	Aero01.jpg	2	n	1.844731	labor8	2015-01-29_15.51.57.369000
107	Aero02.jpg	2	n	1.376908	labor8	2015-01-29_15.51.57.369000
107	Aero04.jpg	2	n	1.386905	labor8	2015-01-29_15.51.57.369000
107	Aero05.jpg	2	n	1.545810	labor8	2015-01-29_15.51.57.369000
107	Aero06.jpg	2	j	1.661898	labor8	2015-01-29_15.51.57.369000
