ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
84	Water3.jpg	1	n	5.397773	labor8	2015-01-29_10.39.32.338000
84	Water1.jpg	1	n	0.959130	labor8	2015-01-29_10.39.32.338000
84	Water2.jpg	1	j	4.031232	labor8	2015-01-29_10.39.32.338000
84	Water8.jpg	1	n	0.549774	labor8	2015-01-29_10.39.32.338000
84	Water4.jpg	1	n	0.561761	labor8	2015-01-29_10.39.32.338000
84	Water5.jpg	1	n	0.314156	labor8	2015-01-29_10.39.32.338000
84	Water6.jpg	1	n	0.339621	labor8	2015-01-29_10.39.32.338000
84	Water7.jpg	1	n	0.300461	labor8	2015-01-29_10.39.32.338000
84	Aero05.jpg	2	n	0.623526	labor8	2015-01-29_10.39.32.338000
84	Aero04.jpg	2	n	0.295396	labor8	2015-01-29_10.39.32.338000
84	Aero08.jpg	2	n	0.287142	labor8	2015-01-29_10.39.32.338000
84	Aero03.jpg	2	n	0.284247	labor8	2015-01-29_10.39.32.338000
84	Aero01.jpg	2	n	0.337032	labor8	2015-01-29_10.39.32.338000
84	Aero06.jpg	2	n	0.298990	labor8	2015-01-29_10.39.32.338000
84	Aero02.jpg	2	n	0.326306	labor8	2015-01-29_10.39.32.338000
84	Aero07.jpg	2	n	0.305558	labor8	2015-01-29_10.39.32.338000
