ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
43	Water4.jpg	1	n	2.728176	labor4	2015-01-22_15.05.50.364000
43	Water2.jpg	1	n	1.250657	labor4	2015-01-22_15.05.50.364000
43	Water3.jpg	1	n	0.692849	labor4	2015-01-22_15.05.50.364000
43	Water5.jpg	1	n	0.826123	labor4	2015-01-22_15.05.50.364000
43	Water6.jpg	1	n	0.535400	labor4	2015-01-22_15.05.50.364000
43	Water7.jpg	1	n	0.487233	labor4	2015-01-22_15.05.50.364000
43	Water8.jpg	1	n	0.655147	labor4	2015-01-22_15.05.50.364000
43	Water1.jpg	1	n	0.555046	labor4	2015-01-22_15.05.50.364000
43	Aero03.jpg	2	j	2.904097	labor4	2015-01-22_15.05.50.364000
43	Aero05.jpg	2	n	0.779700	labor4	2015-01-22_15.05.50.364000
43	Aero06.jpg	2	n	1.174435	labor4	2015-01-22_15.05.50.364000
43	Aero01.jpg	2	n	0.873634	labor4	2015-01-22_15.05.50.364000
43	Aero02.jpg	2	n	0.467845	labor4	2015-01-22_15.05.50.364000
43	Aero07.jpg	2	n	0.364548	labor4	2015-01-22_15.05.50.364000
43	Aero04.jpg	2	n	0.672291	labor4	2015-01-22_15.05.50.364000
43	Aero08.jpg	2	n	0.675669	labor4	2015-01-22_15.05.50.364000
