ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
115	Water3.jpg	1	n	5.287175	labor4	2015-01-30_12.57.50.878000
115	Water7.jpg	1	n	1.184625	labor4	2015-01-30_12.57.50.878000
115	Water8.jpg	1	n	1.591244	labor4	2015-01-30_12.57.50.878000
115	Water4.jpg	1	n	0.958796	labor4	2015-01-30_12.57.50.878000
115	Water5.jpg	1	n	0.826558	labor4	2015-01-30_12.57.50.878000
115	Water1.jpg	1	n	1.123884	labor4	2015-01-30_12.57.50.878000
115	Water2.jpg	1	n	0.487918	labor4	2015-01-30_12.57.50.878000
115	Water6.jpg	1	n	0.641756	labor4	2015-01-30_12.57.50.878000
115	Aero05.jpg	2	n	0.551920	labor4	2015-01-30_12.57.50.878000
115	Aero02.jpg	2	n	0.014543	labor4	2015-01-30_12.57.50.878000
115	Aero06.jpg	2	n	0.209801	labor4	2015-01-30_12.57.50.878000
115	Aero08.jpg	2	n	0.075637	labor4	2015-01-30_12.57.50.878000
115	Aero04.jpg	2	n	0.164579	labor4	2015-01-30_12.57.50.878000
115	Aero01.jpg	2	n	0.204291	labor4	2015-01-30_12.57.50.878000
115	Aero07.jpg	2	n	0.247997	labor4	2015-01-30_12.57.50.878000
115	Aero03.jpg	2	n	0.299178	labor4	2015-01-30_12.57.50.878000
