ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
85	Water6.jpg	1	n	2.360786	labor5	2015-01-29_11.26.20.598000
85	Water7.jpg	1	n	0.861599	labor5	2015-01-29_11.26.20.598000
85	Water4.jpg	1	n	0.466403	labor5	2015-01-29_11.26.20.598000
85	Water3.jpg	1	n	0.600836	labor5	2015-01-29_11.26.20.598000
85	Water8.jpg	1	n	0.781169	labor5	2015-01-29_11.26.20.598000
85	Water5.jpg	1	n	0.405934	labor5	2015-01-29_11.26.20.598000
85	Water1.jpg	1	n	0.307690	labor5	2015-01-29_11.26.20.598000
85	Water2.jpg	1	n	0.368091	labor5	2015-01-29_11.26.20.598000
85	Aero01.jpg	2	n	0.352412	labor5	2015-01-29_11.26.20.598000
85	Aero04.jpg	2	n	0.254308	labor5	2015-01-29_11.26.20.598000
85	Aero02.jpg	2	n	0.197973	labor5	2015-01-29_11.26.20.598000
85	Aero08.jpg	2	n	0.264059	labor5	2015-01-29_11.26.20.598000
85	Aero03.jpg	2	n	0.327594	labor5	2015-01-29_11.26.20.598000
85	Aero06.jpg	2	n	0.320064	labor5	2015-01-29_11.26.20.598000
85	Aero05.jpg	2	n	0.380930	labor5	2015-01-29_11.26.20.598000
85	Aero07.jpg	2	n	0.522613	labor5	2015-01-29_11.26.20.598000
