ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
101	Water6.jpg	1	n	3.116868	labor2	2015-01-29_15.00.45.485000
101	Water7.jpg	1	n	2.913854	labor2	2015-01-29_15.00.45.485000
101	Water1.jpg	1	n	1.430286	labor2	2015-01-29_15.00.45.485000
101	Water8.jpg	1	n	1.125603	labor2	2015-01-29_15.00.45.485000
101	Water3.jpg	1	n	1.657400	labor2	2015-01-29_15.00.45.485000
101	Water5.jpg	1	n	0.840285	labor2	2015-01-29_15.00.45.485000
101	Water2.jpg	1	n	0.762850	labor2	2015-01-29_15.00.45.485000
101	Water4.jpg	1	j	3.325591	labor2	2015-01-29_15.00.45.485000
101	Aero07.jpg	2	n	1.389696	labor2	2015-01-29_15.00.45.485000
101	Aero08.jpg	2	n	1.914842	labor2	2015-01-29_15.00.45.485000
101	Aero05.jpg	2	n	1.195383	labor2	2015-01-29_15.00.45.485000
101	Aero03.jpg	2	j	2.533805	labor2	2015-01-29_15.00.45.485000
101	Aero06.jpg	2	j	1.200834	labor2	2015-01-29_15.00.45.485000
101	Aero02.jpg	2	n	0.809307	labor2	2015-01-29_15.00.45.485000
101	Aero04.jpg	2	n	0.625233	labor2	2015-01-29_15.00.45.485000
101	Aero01.jpg	2	n	1.140229	labor2	2015-01-29_15.00.45.485000
