ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
22	Water7.jpg	1	n	5.165951	labor4	2015-01-20_16.39.35.715000
22	Water3.jpg	1	n	2.475658	labor4	2015-01-20_16.39.35.715000
22	Water4.jpg	1	n	2.222208	labor4	2015-01-20_16.39.35.715000
22	Water2.jpg	1	n	1.503964	labor4	2015-01-20_16.39.35.715000
22	Water1.jpg	1	n	1.358183	labor4	2015-01-20_16.39.35.715000
22	Water5.jpg	1	n	1.284117	labor4	2015-01-20_16.39.35.715000
22	Water6.jpg	1	n	2.630367	labor4	2015-01-20_16.39.35.715000
22	Water8.jpg	1	n	1.041171	labor4	2015-01-20_16.39.35.715000
22	Aero04.jpg	2	n	0.630308	labor4	2015-01-20_16.39.35.715000
22	Aero06.jpg	2	n	0.952897	labor4	2015-01-20_16.39.35.715000
22	Aero03.jpg	2	n	0.872649	labor4	2015-01-20_16.39.35.715000
22	Aero02.jpg	2	n	0.753035	labor4	2015-01-20_16.39.35.715000
22	Aero01.jpg	2	n	0.658644	labor4	2015-01-20_16.39.35.715000
22	Aero07.jpg	2	n	0.548548	labor4	2015-01-20_16.39.35.715000
22	Aero05.jpg	2	n	0.743336	labor4	2015-01-20_16.39.35.715000
22	Aero08.jpg	2	n	3.595155	labor4	2015-01-20_16.39.35.715000
