sid,tid,tix,bid,task,prime_identity,prime_color,prime_valence,target_identity,target_color,target_valence,response,response_time,error,target_onset,response_window_start,response_window_end
77,1,1,1,color_matching,unehrlich,brown,negative,falsch,blue,negative,nonmatch,881.2894,0,0.0715,0.5333,0.6667
77,2,2,1,color_matching,brutal,brown,negative,sensibel,brown,positive,nonmatch,-0.0138,1,0.0715,0.5333,0.6667
77,3,3,1,color_matching,gehässig,blue,negative,gebildet,brown,positive,nonmatch,0.001,0,0.0715,0.5333,0.6667
77,4,4,1,color_matching,habgierig,blue,negative,gutherzig,blue,positive,nonmatch,1.8366,1,0.0715,0.5333,0.6667
77,5,5,1,color_matching,kritisch,brown,positive,weich,blue,positive,nonmatch,1.3878,0,0.0715,0.5333,0.6667
77,6,6,1,color_matching,weich,brown,positive,bösartig,brown,negative,nonmatch,6.0827,1,0.0715,0.5333,0.6667
77,7,7,1,color_matching,gefühllos,blue,negative,habgierig,blue,negative,nonmatch,5.688,1,0.0715,0.5333,0.6667
77,8,8,1,color_matching,witzig,brown,positive,lebhaft,blue,positive,nonmatch,1.3584,0,0.0715,0.5333,0.6667
77,9,9,1,color_matching,sicher,blue,positive,autoritär,brown,negative,nonmatch,1.5761,0,0.0715,0.5333,0.6667
77,10,10,1,color_matching,jähzornig,brown,negative,fleißig,blue,positive,nonmatch,315.3411,0,0.0715,0.5333,0.6667
77,11,11,1,color_matching,ungerecht,brown,negative,kritisch,brown,positive,nonmatch,0.051,1,0.0715,0.5333,0.6667
77,11,11,1,color_matching,ungerecht,brown,negative,kritisch,brown,positive,nonmatch,0.2431,1,0.0715,0.5333,0.6667
77,12,12,1,color_matching,grausam,blue,negative,denkfähig,brown,positive,nonmatch,0.0101,0,0.0715,0.5333,0.6667
77,12,12,1,color_matching,grausam,blue,negative,denkfähig,brown,positive,nonmatch,0.2115,0,0.0715,0.5333,0.6667
77,13,13,1,color_matching,falsch,blue,negative,widerlich,blue,negative,nonmatch,-0.0417,1,0.0715,0.5333,0.6667
77,13,13,1,color_matching,falsch,blue,negative,widerlich,blue,negative,nonmatch,0.1424,1,0.0715,0.5333,0.6667
77,14,14,1,color_matching,denkfähig,blue,positive,sicher,blue,positive,nonmatch,0.0911,1,0.0715,0.5333,0.6667
