sid,tid,tix,bid,task,prime_identity,prime_color,prime_valence,target_identity,target_color,target_valence,response,response_time,error,target_onset,response_window_start,response_window_end
66,1,1,1,color_matching,optimal,brown,positive,herzlos,blue,negative,nonmatch,85.3458,0,0.0715,0.5333,0.6667
66,2,2,1,color_matching,wahr,blue,positive,verlogen,blue,negative,match,1.882,0,0.0715,0.5333,0.6667
66,3,3,1,color_matching,fleißig,brown,positive,bösartig,brown,negative,nonmatch,0.9237,1,0.0715,0.5333,0.6667
66,4,4,1,color_matching,gutherzig,brown,positive,optimal,brown,positive,nonmatch,2.2952,1,0.0715,0.5333,0.6667
66,5,5,1,color_matching,ungerecht,brown,negative,brutal,blue,negative,nonmatch,1.3645,0,0.0715,0.5333,0.6667
66,6,6,1,color_matching,falsch,blue,negative,fleißig,blue,positive,match,2.6983,0,0.0715,0.5333,0.6667
66,7,7,1,color_matching,verlogen,brown,negative,lebhaft,brown,positive,match,1.138,0,0.0715,0.5333,0.6667
66,8,8,1,color_matching,bösartig,brown,negative,beständig,blue,positive,nonmatch,0.9307,0,0.0715,0.5333,0.6667
66,9,9,1,color_matching,begabt,brown,positive,gebildet,blue,positive,nonmatch,0.7021,0,0.0715,0.5333,0.6667
66,10,10,1,color_matching,brutal,brown,negative,grausam,brown,negative,match,0.6522,0,0.0715,0.5333,0.6667
66,11,11,1,color_matching,grausam,blue,negative,weich,blue,positive,match,0.8623,0,0.0715,0.5333,0.6667
66,12,12,1,color_matching,habgierig,brown,negative,gutherzig,blue,positive,nonmatch,0.6355,0,0.0715,0.5333,0.6667
66,13,13,1,color_matching,boshaft,blue,negative,witzig,brown,positive,nonmatch,0.7856,0,0.0715,0.5333,0.6667
66,14,14,1,color_matching,beständig,brown,positive,sicher,blue,positive,nonmatch,0.8732,0,0.0715,0.5333,0.6667
66,15,15,1,color_matching,jähzornig,blue,negative,begabt,brown,positive,nonmatch,0.7187,0,0.0715,0.5333,0.6667
