sid,tid,tix,bid,task,prime_identity,prime_color,prime_valence,target_identity,target_color,target_valence,response,response_time,error,target_onset,response_window_start,response_window_end
56,1,1,1,color_matching,verlogen,brown,negative,falsch,blue,negative,nonmatch,5.1345,0,0.0715,0.5333,0.6667
56,2,2,1,color_matching,herzlos,blue,negative,brutal,brown,negative,nonmatch,1.9674,0,0.0715,0.5333,0.6667
56,3,3,1,color_matching,bösartig,blue,negative,boshaft,brown,negative,nonmatch,0.4259,0,0.0715,0.5333,0.6667
56,4,4,1,color_matching,jähzornig,brown,negative,denkfähig,brown,positive,match,0.6021,0,0.0715,0.5333,0.6667
56,5,5,1,color_matching,weich,blue,positive,sensibel,blue,positive,match,0.7854,0,0.0715,0.5333,0.6667
56,6,6,1,color_matching,denkfähig,blue,positive,lebhaft,blue,positive,match,0.6523,0,0.0715,0.5333,0.6667
56,7,7,1,color_matching,optimal,brown,positive,verlogen,brown,negative,match,0.9184,0,0.0715,0.5333,0.6667
56,8,8,1,color_matching,autoritär,brown,negative,herzlos,brown,negative,match,0.7189,0,0.0715,0.5333,0.6667
56,9,9,1,color_matching,freudig,brown,positive,beständig,brown,positive,match,0.6356,0,0.0715,0.5333,0.6667
56,10,10,1,color_matching,kritisch,blue,positive,bösartig,blue,negative,match,0.7855,0,0.0715,0.5333,0.6667
56,11,11,1,color_matching,gehässig,blue,negative,wahr,blue,positive,match,0.6854,0,0.0715,0.5333,0.6667
56,12,12,1,color_matching,gebildet,blue,positive,optimal,brown,positive,nonmatch,0.6858,0,0.0715,0.5333,0.6667
56,13,13,1,color_matching,falsch,brown,negative,fleißig,blue,positive,nonmatch,0.602,0,0.0715,0.5333,0.6667
56,14,14,1,color_matching,munter,blue,positive,gefühllos,brown,negative,nonmatch,0.5687,0,0.0715,0.5333,0.6667
56,15,15,1,color_matching,lebhaft,brown,positive,jähzornig,brown,negative,match,0.6856,0,0.0715,0.5333,0.6667
56,16,16,1,color_matching,gefühllos,blue,negative,kritisch,brown,positive,nonmatch,0.7523,0,0.0715,0.5333,0.6667
56,17,17,1,color_matching,fleißig,brown,positive,ungerecht,blue,negative,nonmatch,0.5521,0,0.0715,0.5333,0.6667
56,18,18,1,color_matching,begabt,brown,positive,weich,blue,positive,nonmatch,0.4709,0,0.0715,0.5333,0.6667
56,19,19,1,color_matching,grausam,blue,negative,sicher,blue,positive,match,0.8021,0,0.0715,0.5333,0.6667
56,20,20,1,color_matching,unehrlich,blue,negative,grausam,blue,negative,match,0.7189,0,0.0715,0.5333,0.6667
56,21,21,1,color_matching,gutherzig,blue,positive,witzig,brown,positive,nonmatch,0.6188,0,0.0715,0.5333,0.6667
56,22,22,1,color_matching,sicher,brown,positive,autoritär,blue,negative,nonmatch,1.0437,0,0.0715,0.5333,0.6667
56,23,23,1,color_matching,witzig,brown,positive,freudig,brown,positive,match,0.7689,0,0.0715,0.5333,0.6667
56,24,24,1,color_matching,wahr,brown,positive,munter,blue,positive,nonmatch,0.769,0,0.0715,0.5333,0.6667
56,25,25,1,color_matching,beständig,blue,positive,widerlich,blue,negative,match,0.6523,0,0.0715,0.5333,0.6667
56,26,26,1,color_matching,habgierig,brown,negative,begabt,brown,positive,match,0.838,0,0.0715,0.5333,0.6667
56,27,27,1,color_matching,böswillig,brown,negative,gutherzig,blue,positive,nonmatch,0.6855,0,0.0715,0.5333,0.6667
56,28,28,1,color_matching,boshaft,brown,negative,böswillig,blue,negative,nonmatch,0.5521,0,0.0715,0.5333,0.6667
56,29,29,1,color_matching,widerlich,blue,negative,gebildet,brown,positive,nonmatch,0.5688,0,0.0715,0.5333,0.6667
56,30,30,1,color_matching,brutal,brown,negative,habgierig,brown,negative,match,0.6022,0,0.0715,0.5333,0.6667
56,31,31,1,color_matching,ungerecht,blue,negative,gehässig,blue,negative,match,0.769,0,0.0715,0.5333,0.6667
56,32,32,1,color_matching,sensibel,blue,positive,unehrlich,brown,negative,nonmatch,0.4703,0,0.0715,0.5333,0.6667
56,33,1,2,color_matching,gefühllos,brown,negative,wahr,brown,positive,match,2.2939,0,0.0715,0.5333,0.6667
56,34,2,2,color_matching,falsch,blue,negative,widerlich,blue,negative,match,0.7687,0,0.0715,0.5333,0.6667
56,35,3,2,color_matching,jähzornig,brown,negative,fleißig,blue,positive,nonmatch,0.6021,0,0.0715,0.5333,0.6667
56,36,4,2,color_matching,freudig,blue,positive,böswillig,brown,negative,nonmatch,0.6688,0,0.0715,0.5333,0.6667
56,37,5,2,color_matching,denkfähig,brown,positive,herzlos,brown,negative,match,0.7357,0,0.0715,0.5333,0.6667
56,38,6,2,color_matching,boshaft,brown,negative,jähzornig,blue,negative,nonmatch,0.4716,0,0.0715,0.5333,0.6667
56,39,7,2,color_matching,wahr,blue,positive,bösartig,blue,negative,match,0.7689,0,0.0715,0.5333,0.6667
56,40,8,2,color_matching,verlogen,blue,negative,unehrlich,brown,negative,nonmatch,0.569,0,0.0715,0.5333,0.6667
56,41,9,2,color_matching,habgierig,blue,negative,gefühllos,blue,negative,match,0.702,0,0.0715,0.5333,0.6667
56,42,10,2,color_matching,weich,blue,positive,lebhaft,blue,positive,match,0.6021,0,0.0715,0.5333,0.6667
56,43,11,2,color_matching,grausam,brown,negative,beständig,blue,positive,nonmatch,0.6522,0,0.0715,0.5333,0.6667
56,44,12,2,color_matching,gebildet,brown,positive,munter,blue,positive,nonmatch,0.5854,0,0.0715,0.5333,0.6667
56,45,13,2,color_matching,ungerecht,brown,negative,grausam,brown,negative,match,0.652,0,0.0715,0.5333,0.6667
56,46,14,2,color_matching,begabt,brown,positive,habgierig,brown,negative,match,0.5106,0,0.0715,0.5333,0.6667
56,47,15,2,color_matching,autoritär,blue,negative,verlogen,brown,negative,nonmatch,0.6189,0,0.0715,0.5333,0.6667
56,48,16,2,color_matching,gehässig,brown,negative,falsch,brown,negative,match,0.6853,0,0.0715,0.5333,0.6667
56,49,17,2,color_matching,fleißig,brown,positive,boshaft,blue,negative,nonmatch,0.5038,0,0.0715,0.5333,0.6667
56,50,18,2,color_matching,gutherzig,brown,positive,kritisch,brown,positive,match,0.752,0,0.0715,0.5333,0.6667
56,51,19,2,color_matching,witzig,brown,positive,brutal,blue,negative,nonmatch,0.9256,0,0.0715,0.5333,0.6667
56,52,20,2,color_matching,herzlos,brown,negative,autoritär,blue,negative,nonmatch,0.5688,0,0.0715,0.5333,0.6667
56,53,21,2,color_matching,brutal,blue,negative,sensibel,brown,positive,nonmatch,0.5104,0,0.0715,0.5333,0.6667
56,54,22,2,color_matching,lebhaft,blue,positive,optimal,blue,positive,match,0.6689,0,0.0715,0.5333,0.6667
56,55,23,2,color_matching,munter,blue,positive,denkfähig,brown,positive,nonmatch,0.6188,0,0.0715,0.5333,0.6667
56,56,24,2,color_matching,optimal,blue,positive,ungerecht,brown,negative,nonmatch,0.552,0,0.0715,0.5333,0.6667
56,57,25,2,color_matching,kritisch,blue,positive,gebildet,brown,positive,nonmatch,0.4659,0,0.0715,0.5333,0.6667
56,58,26,2,color_matching,unehrlich,blue,negative,sicher,blue,positive,match,0.5855,0,0.0715,0.5333,0.6667
56,59,27,2,color_matching,sicher,brown,positive,weich,brown,positive,match,0.7354,0,0.0715,0.5333,0.6667
56,60,28,2,color_matching,beständig,brown,positive,gutherzig,blue,positive,nonmatch,0.8993,0,0.0715,0.5333,0.6667
56,61,29,2,color_matching,böswillig,blue,negative,freudig,blue,positive,match,0.8021,0,0.0715,0.5333,0.6667
56,62,30,2,color_matching,sensibel,blue,positive,gehässig,blue,negative,match,0.9023,0,0.0715,0.5333,0.6667
56,63,31,2,color_matching,bösartig,brown,negative,begabt,brown,positive,match,0.6022,0,0.0715,0.5333,0.6667
56,64,32,2,color_matching,widerlich,blue,negative,witzig,brown,positive,nonmatch,0.6022,0,0.0715,0.5333,0.6667
56,65,1,3,color_matching,habgierig,brown,negative,ungerecht,brown,negative,,,,0.0715,0.5333,0.6667
56,66,2,3,color_matching,beständig,blue,positive,verlogen,brown,negative,,,,0.0715,0.5333,0.6667
56,67,3,3,color_matching,fleißig,blue,positive,boshaft,blue,negative,,,,0.0715,0.5333,0.6667
56,68,4,3,color_matching,sicher,blue,positive,herzlos,blue,negative,,,,0.0715,0.5333,0.6667
56,69,5,3,color_matching,böswillig,brown,negative,brutal,blue,negative,,,,0.0715,0.5333,0.6667
56,70,6,3,color_matching,weich,brown,positive,gutherzig,brown,positive,,,,0.0715,0.5333,0.6667
56,71,7,3,color_matching,wahr,blue,positive,unehrlich,brown,negative,nonmatch,0.9682,0,0.0715,0.5333,0.6667
56,72,8,3,color_matching,jähzornig,blue,negative,gebildet,blue,positive,match,0.6642,0,0.0715,0.5333,0.6667
56,73,9,3,color_matching,freudig,brown,positive,böswillig,blue,negative,nonmatch,0.4632,0,0.0715,0.5333,0.6667
56,74,10,3,color_matching,gefühllos,blue,negative,optimal,blue,positive,match,0.5645,0,0.0715,0.5333,0.6667
56,75,11,3,color_matching,ungerecht,brown,negative,denkfähig,brown,positive,match,0.7524,0,0.0715,0.5333,0.6667
56,76,12,3,color_matching,kritisch,blue,positive,munter,blue,positive,match,0.5427,0,0.0715,0.5333,0.6667
56,77,13,3,color_matching,brutal,blue,negative,gefühllos,brown,negative,nonmatch,0.5244,0,0.0715,0.5333,0.6667
56,78,14,3,color_matching,begabt,blue,positive,weich,brown,positive,nonmatch,0.5537,0,0.0715,0.5333,0.6667
56,79,15,3,color_matching,gutherzig,brown,positive,gehässig,brown,negative,,,,0.0715,0.5333,0.6667
56,80,16,3,color_matching,sensibel,brown,positive,bösartig,brown,negative,match,0.0926,0,0.0715,0.5333,0.6667
56,81,17,3,color_matching,bösartig,brown,negative,sicher,blue,positive,nonmatch,0.4705,0,0.0715,0.5333,0.6667
56,82,18,3,color_matching,gehässig,blue,negative,fleißig,brown,positive,nonmatch,0.769,0,0.0715,0.5333,0.6667
56,83,19,3,color_matching,denkfähig,blue,positive,begabt,brown,positive,nonmatch,0.7356,0,0.0715,0.5333,0.6667
