sid,tid,tix,bid,task,prime_identity,prime_color,prime_valence,target_identity,target_color,target_valence,response,response_time,error,target_onset,response_window_start,response_window_end
73,1,1,1,color_matching,gefühllos,blue,negative,gehässig,brown,negative,nonmatch,0.8969,0,0.0715,0.5333,0.6667
73,2,2,1,color_matching,habgierig,blue,negative,gebildet,blue,positive,nonmatch,0.3416,1,0.0715,0.5333,0.6667
73,3,3,1,color_matching,grausam,brown,negative,habgierig,brown,negative,match,0.5038,0,0.0715,0.5333,0.6667
73,4,4,1,color_matching,böswillig,blue,negative,kritisch,blue,positive,match,0.7688,0,0.0715,0.5333,0.6667
73,5,5,1,color_matching,ungerecht,brown,negative,unehrlich,blue,negative,nonmatch,0.4368,0,0.0715,0.5333,0.6667
73,6,6,1,color_matching,beständig,brown,positive,sensibel,blue,positive,nonmatch,0.4093,0,0.0715,0.5333,0.6667
73,7,7,1,color_matching,wahr,blue,positive,denkfähig,brown,positive,nonmatch,0.3845,0,0.0715,0.5333,0.6667
73,8,8,1,color_matching,autoritär,brown,negative,munter,blue,positive,nonmatch,0.4087,0,0.0715,0.5333,0.6667
73,9,9,1,color_matching,boshaft,brown,negative,optimal,blue,positive,nonmatch,0.3957,0,0.0715,0.5333,0.6667
73,10,10,1,color_matching,gutherzig,blue,positive,widerlich,blue,negative,match,0.7021,0,0.0715,0.5333,0.6667
73,11,11,1,color_matching,brutal,blue,negative,ungerecht,blue,negative,match,0.3905,0,0.0715,0.5333,0.6667
73,12,12,1,color_matching,herzlos,brown,negative,weich,brown,positive,nonmatch,0.4272,1,0.0715,0.5333,0.6667
73,13,13,1,color_matching,witzig,blue,positive,brutal,blue,negative,match,0.5204,0,0.0715,0.5333,0.6667
73,14,14,1,color_matching,jähzornig,blue,negative,sicher,brown,positive,nonmatch,0.5688,0,0.0715,0.5333,0.6667
73,15,15,1,color_matching,denkfähig,blue,positive,grausam,brown,negative,nonmatch,0.569,0,0.0715,0.5333,0.6667
73,16,16,1,color_matching,begabt,blue,positive,boshaft,brown,negative,nonmatch,0.3678,0,0.0715,0.5333,0.6667
