sid,tid,tix,bid,task,prime_identity,prime_color,prime_valence,target_identity,target_color,target_valence,response,response_time,error,target_onset,response_window_start,response_window_end
27,1,1,1,color_matching,sicher,brown,positive,begabt,brown,positive,nonmatch,8.1411,1,0.0715,0.5333,0.6667
27,2,2,1,color_matching,böswillig,brown,negative,grausam,blue,negative,match,1.4472,1,0.0715,0.5333,0.6667
27,3,3,1,color_matching,unehrlich,blue,negative,kritisch,blue,positive,match,1.5028,0,0.0715,0.5333,0.6667
27,4,4,1,color_matching,beständig,brown,positive,unehrlich,brown,negative,nonmatch,0.7687,1,0.0715,0.5333,0.6667
27,5,5,1,color_matching,verlogen,brown,negative,witzig,blue,positive,nonmatch,1.082,0,0.0715,0.5333,0.6667
27,6,6,1,color_matching,kritisch,blue,positive,denkfähig,blue,positive,match,0.8022,0,0.0715,0.5333,0.6667
27,7,7,1,color_matching,weich,brown,positive,fleißig,blue,positive,nonmatch,1.942,0,0.0715,0.5333,0.6667
27,8,8,1,color_matching,boshaft,blue,negative,ungerecht,brown,negative,nonmatch,1.0129,0,0.0715,0.5333,0.6667
27,9,9,1,color_matching,gefühllos,brown,negative,autoritär,brown,negative,nonmatch,0.6688,1,0.0715,0.5333,0.6667
27,10,10,1,color_matching,gehässig,brown,negative,wahr,brown,positive,nonmatch,1.2989,1,0.0715,0.5333,0.6667
27,11,11,1,color_matching,bösartig,blue,negative,gefühllos,brown,negative,nonmatch,0.7188,0,0.0715,0.5333,0.6667
27,12,12,1,color_matching,habgierig,brown,negative,brutal,blue,negative,nonmatch,0.7855,0,0.0715,0.5333,0.6667
27,13,13,1,color_matching,widerlich,blue,negative,boshaft,blue,negative,match,0.7355,0,0.0715,0.5333,0.6667
27,14,14,1,color_matching,gutherzig,brown,positive,optimal,blue,positive,nonmatch,0.7855,0,0.0715,0.5333,0.6667
27,15,15,1,color_matching,begabt,blue,positive,weich,brown,positive,match,0.6187,1,0.0715,0.5333,0.6667
