sid,tid,tix,bid,task,prime_identity,prime_color,prime_valence,target_identity,target_color,target_valence,response,response_time,error,target_onset,response_window_start,response_window_end
49,1,1,1,color_matching,autoritär,blue,negative,jähzornig,blue,negative,match,10.5774,0,0.0715,0.5333,0.6667
49,2,2,1,color_matching,brutal,blue,negative,grausam,blue,negative,match,0.9312,0,0.0715,0.5333,0.6667
49,3,3,1,color_matching,boshaft,brown,negative,brutal,brown,negative,match,1.5763,0,0.0715,0.5333,0.6667
49,4,4,1,color_matching,fleißig,brown,positive,böswillig,blue,negative,nonmatch,0.802,0,0.0715,0.5333,0.6667
49,5,5,1,color_matching,weich,brown,positive,sensibel,blue,positive,nonmatch,0.6855,0,0.0715,0.5333,0.6667
49,6,6,1,color_matching,gefühllos,blue,negative,witzig,brown,positive,nonmatch,0.8347,0,0.0715,0.5333,0.6667
49,7,7,1,color_matching,begabt,blue,positive,gebildet,brown,positive,nonmatch,0.5038,0,0.0715,0.5333,0.6667
49,8,8,1,color_matching,gehässig,blue,negative,herzlos,brown,negative,nonmatch,0.5217,0,0.0715,0.5333,0.6667
49,9,9,1,color_matching,falsch,brown,negative,wahr,brown,positive,match,1.1577,0,0.0715,0.5333,0.6667
49,10,10,1,color_matching,gutherzig,brown,positive,denkfähig,blue,positive,nonmatch,0.9084,0,0.0715,0.5333,0.6667
49,11,11,1,color_matching,beständig,brown,positive,widerlich,blue,negative,nonmatch,0.8189,0,0.0715,0.5333,0.6667
49,12,12,1,color_matching,optimal,brown,positive,freudig,brown,positive,match,0.7521,0,0.0715,0.5333,0.6667
49,13,13,1,color_matching,sensibel,brown,positive,boshaft,brown,negative,match,1.0209,0,0.0715,0.5333,0.6667
49,14,14,1,color_matching,lebhaft,blue,positive,begabt,blue,positive,nonmatch,0.7687,1,0.0715,0.5333,0.6667
49,15,15,1,color_matching,witzig,blue,positive,habgierig,blue,negative,match,1.6303,0,0.0715,0.5333,0.6667
49,16,16,1,color_matching,herzlos,brown,negative,ungerecht,brown,negative,match,1.2903,0,0.0715,0.5333,0.6667
49,17,17,1,color_matching,ungerecht,blue,negative,autoritär,brown,negative,nonmatch,0.4934,0,0.0715,0.5333,0.6667
49,18,18,1,color_matching,unehrlich,brown,negative,fleißig,brown,positive,match,0.8428,0,0.0715,0.5333,0.6667
49,19,19,1,color_matching,böswillig,brown,negative,kritisch,blue,positive,nonmatch,0.7688,0,0.0715,0.5333,0.6667
49,20,20,1,color_matching,verlogen,blue,negative,gutherzig,blue,positive,match,2.014,0,0.0715,0.5333,0.6667
49,21,21,1,color_matching,grausam,brown,negative,verlogen,blue,negative,nonmatch,0.6856,0,0.0715,0.5333,0.6667
49,22,22,1,color_matching,gebildet,blue,positive,falsch,blue,negative,match,0.7854,0,0.0715,0.5333,0.6667
49,23,23,1,color_matching,bösartig,blue,negative,lebhaft,brown,positive,nonmatch,0.8537,0,0.0715,0.5333,0.6667
49,24,24,1,color_matching,sicher,blue,positive,munter,blue,positive,match,7.612,0,0.0715,0.5333,0.6667
49,25,25,1,color_matching,widerlich,brown,negative,beständig,blue,positive,nonmatch,0.7856,0,0.0715,0.5333,0.6667
49,26,26,1,color_matching,wahr,blue,positive,gefühllos,brown,negative,nonmatch,0.7022,0,0.0715,0.5333,0.6667
49,27,27,1,color_matching,jähzornig,brown,negative,bösartig,blue,negative,nonmatch,0.9414,0,0.0715,0.5333,0.6667
49,28,28,1,color_matching,denkfähig,brown,positive,unehrlich,brown,negative,match,0.7855,0,0.0715,0.5333,0.6667
49,29,29,1,color_matching,munter,blue,positive,gehässig,brown,negative,nonmatch,0.6521,0,0.0715,0.5333,0.6667
49,30,30,1,color_matching,kritisch,brown,positive,sicher,brown,positive,match,0.8381,0,0.0715,0.5333,0.6667
49,31,31,1,color_matching,habgierig,blue,negative,optimal,blue,positive,match,0.8703,0,0.0715,0.5333,0.6667
49,32,32,1,color_matching,freudig,blue,positive,weich,brown,positive,nonmatch,1.4921,0,0.0715,0.5333,0.6667
49,33,1,2,color_matching,grausam,brown,negative,optimal,brown,positive,match,2.1472,0,0.0715,0.5333,0.6667
49,34,2,2,color_matching,ungerecht,brown,negative,widerlich,brown,negative,match,0.4644,0,0.0715,0.5333,0.6667
49,35,3,2,color_matching,falsch,blue,negative,unehrlich,brown,negative,nonmatch,0.6355,0,0.0715,0.5333,0.6667
49,36,4,2,color_matching,gutherzig,blue,positive,herzlos,blue,negative,match,0.7688,0,0.0715,0.5333,0.6667
49,37,5,2,color_matching,begabt,blue,positive,beständig,brown,positive,nonmatch,1.3783,0,0.0715,0.5333,0.6667
49,38,6,2,color_matching,brutal,brown,negative,lebhaft,brown,positive,match,0.5854,0,0.0715,0.5333,0.6667
49,39,7,2,color_matching,jähzornig,blue,negative,verlogen,blue,negative,match,1.2926,0,0.0715,0.5333,0.6667
49,40,8,2,color_matching,sicher,blue,positive,denkfähig,blue,positive,match,0.7522,0,0.0715,0.5333,0.6667
49,41,9,2,color_matching,witzig,blue,positive,grausam,brown,negative,nonmatch,0.5521,0,0.0715,0.5333,0.6667
49,42,10,2,color_matching,fleißig,blue,positive,sensibel,brown,positive,nonmatch,0.8346,0,0.0715,0.5333,0.6667
49,43,11,2,color_matching,habgierig,blue,negative,begabt,blue,positive,nonmatch,2.4302,1,0.0715,0.5333,0.6667
49,44,12,2,color_matching,widerlich,brown,negative,böswillig,blue,negative,nonmatch,0.9914,0,0.0715,0.5333,0.6667
49,45,13,2,color_matching,optimal,brown,positive,gehässig,brown,negative,match,0.8821,0,0.0715,0.5333,0.6667
49,46,14,2,color_matching,herzlos,brown,negative,ungerecht,blue,negative,nonmatch,1.4207,0,0.0715,0.5333,0.6667
49,47,15,2,color_matching,kritisch,blue,positive,autoritär,blue,negative,match,1.2931,0,0.0715,0.5333,0.6667
49,48,16,2,color_matching,beständig,brown,positive,gutherzig,brown,positive,match,0.7689,0,0.0715,0.5333,0.6667
49,49,17,2,color_matching,freudig,brown,positive,wahr,blue,positive,nonmatch,0.6355,0,0.0715,0.5333,0.6667
49,50,18,2,color_matching,gefühllos,blue,negative,gebildet,blue,positive,match,0.7856,0,0.0715,0.5333,0.6667
49,51,19,2,color_matching,boshaft,blue,negative,habgierig,brown,negative,nonmatch,2.4958,0,0.0715,0.5333,0.6667
49,52,20,2,color_matching,verlogen,blue,negative,fleißig,brown,positive,nonmatch,0.9536,0,0.0715,0.5333,0.6667
49,53,21,2,color_matching,sensibel,brown,positive,witzig,blue,positive,nonmatch,0.9625,0,0.0715,0.5333,0.6667
49,54,22,2,color_matching,böswillig,blue,negative,jähzornig,blue,negative,match,1.6231,0,0.0715,0.5333,0.6667
49,55,23,2,color_matching,wahr,brown,positive,boshaft,blue,negative,nonmatch,0.7858,0,0.0715,0.5333,0.6667
49,56,24,2,color_matching,denkfähig,blue,positive,bösartig,brown,negative,nonmatch,0.997,0,0.0715,0.5333,0.6667
49,57,25,2,color_matching,weich,brown,positive,gefühllos,blue,negative,nonmatch,0.6356,0,0.0715,0.5333,0.6667
49,58,26,2,color_matching,lebhaft,brown,positive,brutal,brown,negative,match,0.5521,0,0.0715,0.5333,0.6667
49,59,27,2,color_matching,bösartig,brown,negative,falsch,brown,negative,match,0.4754,0,0.0715,0.5333,0.6667
49,60,28,2,color_matching,unehrlich,brown,negative,freudig,blue,positive,nonmatch,0.5276,0,0.0715,0.5333,0.6667
49,61,29,2,color_matching,autoritär,blue,negative,munter,brown,positive,nonmatch,0.4444,0,0.0715,0.5333,0.6667
49,62,30,2,color_matching,gehässig,brown,negative,sicher,blue,positive,nonmatch,0.4963,0,0.0715,0.5333,0.6667
49,63,31,2,color_matching,gebildet,blue,positive,kritisch,blue,positive,match,0.7854,0,0.0715,0.5333,0.6667
49,64,32,2,color_matching,munter,brown,positive,weich,brown,positive,match,0.7022,0,0.0715,0.5333,0.6667
49,65,1,3,color_matching,ungerecht,blue,negative,grausam,blue,negative,,,,0.0715,0.5333,0.6667
49,66,2,3,color_matching,autoritär,blue,negative,munter,brown,positive,,,,0.0715,0.5333,0.6667
49,67,3,3,color_matching,lebhaft,blue,positive,freudig,blue,positive,,,,0.0715,0.5333,0.6667
49,68,4,3,color_matching,sicher,blue,positive,falsch,brown,negative,,,,0.0715,0.5333,0.6667
49,69,5,3,color_matching,böswillig,brown,negative,optimal,blue,positive,,,,0.0715,0.5333,0.6667
49,70,6,3,color_matching,freudig,brown,positive,böswillig,blue,negative,,,,0.0715,0.5333,0.6667
49,71,7,3,color_matching,sensibel,brown,positive,sicher,brown,positive,match,0.9359,0,0.0715,0.5333,0.6667
49,72,8,3,color_matching,kritisch,blue,positive,witzig,blue,positive,nonmatch,0.8524,1,0.0715,0.5333,0.6667
49,73,9,3,color_matching,unehrlich,brown,negative,gutherzig,brown,positive,match,0.6856,0,0.0715,0.5333,0.6667
49,74,10,3,color_matching,gefühllos,brown,negative,brutal,blue,negative,nonmatch,0.4206,0,0.0715,0.5333,0.6667
49,75,11,3,color_matching,herzlos,blue,negative,kritisch,blue,positive,nonmatch,0.4605,1,0.0715,0.5333,0.6667
49,76,12,3,color_matching,falsch,blue,negative,gehässig,brown,negative,match,0.6153,1,0.0715,0.5333,0.6667
49,77,13,3,color_matching,witzig,brown,positive,jähzornig,brown,negative,,,,0.0715,0.5333,0.6667
49,78,14,3,color_matching,bösartig,blue,negative,verlogen,blue,negative,match,0.3602,0,0.0715,0.5333,0.6667
49,79,15,3,color_matching,gutherzig,brown,positive,begabt,brown,positive,nonmatch,0.421,1,0.0715,0.5333,0.6667
49,80,16,3,color_matching,munter,brown,positive,fleißig,blue,positive,match,0.8358,1,0.0715,0.5333,0.6667
49,81,17,3,color_matching,beständig,blue,positive,unehrlich,brown,negative,,,,0.0715,0.5333,0.6667
49,82,18,3,color_matching,habgierig,blue,negative,beständig,blue,positive,nonmatch,0.7859,1,0.0715,0.5333,0.6667
49,83,19,3,color_matching,wahr,blue,positive,denkfähig,brown,positive,match,0.7357,1,0.0715,0.5333,0.6667
49,84,20,3,color_matching,boshaft,brown,negative,gefühllos,brown,negative,match,0.8524,0,0.0715,0.5333,0.6667
49,85,21,3,color_matching,begabt,blue,positive,bösartig,blue,negative,nonmatch,0.5077,1,0.0715,0.5333,0.6667
49,86,22,3,color_matching,brutal,blue,negative,gebildet,brown,positive,,,,0.0715,0.5333,0.6667
49,87,23,3,color_matching,widerlich,brown,negative,lebhaft,brown,positive,,,,0.0715,0.5333,0.6667
49,88,24,3,color_matching,gebildet,blue,positive,widerlich,blue,negative,nonmatch,0.6856,1,0.0715,0.5333,0.6667
49,89,25,3,color_matching,denkfähig,brown,positive,autoritär,brown,negative,nonmatch,0.8356,1,0.0715,0.5333,0.6667
49,90,26,3,color_matching,gehässig,blue,negative,herzlos,brown,negative,match,0.6093,1,0.0715,0.5333,0.6667
49,91,27,3,color_matching,verlogen,brown,negative,habgierig,brown,negative,nonmatch,0.8691,1,0.0715,0.5333,0.6667
49,92,28,3,color_matching,optimal,blue,positive,weich,brown,positive,,,,0.0715,0.5333,0.6667
49,93,29,3,color_matching,jähzornig,brown,negative,wahr,blue,positive,nonmatch,0.7857,0,0.0715,0.5333,0.6667
49,94,30,3,color_matching,fleißig,brown,positive,sensibel,blue,positive,match,0.8024,1,0.0715,0.5333,0.6667
49,95,31,3,color_matching,weich,brown,positive,boshaft,blue,negative,,,,0.0715,0.5333,0.6667
49,96,32,3,color_matching,grausam,brown,negative,ungerecht,blue,negative,nonmatch,0.6633,0,0.0715,0.5333,0.6667
49,97,1,4,color_matching,falsch,brown,negative,verlogen,blue,negative,match,0.6099,1,0.0715,0.5333,0.6667
49,98,2,4,color_matching,munter,brown,positive,witzig,blue,positive,match,0.6688,1,0.0715,0.5333,0.6667
49,99,3,4,color_matching,böswillig,brown,negative,sicher,brown,positive,nonmatch,0.5468,1,0.0715,0.5333,0.6667
49,100,4,4,color_matching,autoritär,brown,negative,grausam,brown,negative,nonmatch,0.6373,1,0.0715,0.5333,0.6667
49,101,5,4,color_matching,lebhaft,blue,positive,falsch,brown,negative,nonmatch,0.5664,0,0.0715,0.5333,0.6667
49,102,6,4,color_matching,jähzornig,blue,negative,ungerecht,blue,negative,match,0.8023,0,0.0715,0.5333,0.6667
49,103,7,4,color_matching,gehässig,blue,negative,boshaft,blue,negative,nonmatch,0.719,1,0.0715,0.5333,0.6667
49,104,8,4,color_matching,habgierig,brown,negative,wahr,blue,positive,nonmatch,0.6015,0,0.0715,0.5333,0.6667
49,105,9,4,color_matching,unehrlich,brown,negative,jähzornig,blue,negative,match,0.5827,1,0.0715,0.5333,0.6667
49,106,10,4,color_matching,denkfähig,blue,positive,freudig,blue,positive,match,0.5465,0,0.0715,0.5333,0.6667
49,107,11,4,color_matching,optimal,brown,positive,gebildet,blue,positive,nonmatch,0.3625,0,0.0715,0.5333,0.6667
49,108,12,4,color_matching,sensibel,blue,positive,denkfähig,brown,positive,match,0.2648,1,0.0715,0.5333,0.6667
49,109,13,4,color_matching,freudig,brown,positive,optimal,brown,positive,nonmatch,0.7689,1,0.0715,0.5333,0.6667
49,110,14,4,color_matching,fleißig,blue,positive,weich,blue,positive,match,0.9524,0,0.0715,0.5333,0.6667
49,111,15,4,color_matching,wahr,brown,positive,unehrlich,brown,negative,nonmatch,0.8022,1,0.0715,0.5333,0.6667
49,112,16,4,color_matching,weich,brown,positive,widerlich,brown,negative,match,0.919,0,0.0715,0.5333,0.6667
49,113,17,4,color_matching,verlogen,blue,negative,gehässig,brown,negative,match,0.769,1,0.0715,0.5333,0.6667
49,114,18,4,color_matching,sicher,blue,positive,herzlos,blue,negative,nonmatch,0.8691,1,0.0715,0.5333,0.6667
49,115,19,4,color_matching,brutal,blue,negative,gutherzig,blue,positive,,,,0.0715,0.5333,0.6667
49,116,20,4,color_matching,beständig,blue,positive,autoritär,blue,negative,match,0.7357,0,0.0715,0.5333,0.6667
49,117,21,4,color_matching,widerlich,blue,negative,sensibel,brown,positive,nonmatch,0.869,0,0.0715,0.5333,0.6667
