ECOsub3 [07-2012]
 40   0   0
 60   2   1   1 DESIGNER
Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0    noste   0  -1   0   0  20  11  18   3   1 -1  -1  -1
  1  furasti   0  -1   0   0  16   0  10   5  21 -1  -1  -1
  2  pimuide   0  -1   0   0   9  13  24   2   6 -1  -1  -1
  3  molkate   0  -1   0   0   7  15  17  22   4 -1  -1  -1
  4  larnist   0  -1   0   0   8  12  19  14  23 -1  -1  -1
  5   schese   0  -1   0   0  23  11   3  19  24 -1  -1  -1
  6    frask   0  -1   0   1   2  17  13  15  18 -1  -1  -1
  7    tewok   0  -1   0   1   4  20  22  14   0 -1  -1  -1
  8    yosud   0  -1   0   1  16   7  21   9   6 -1  -1  -1
  9    obacu   0  -1   0   1  12   8   5   1  10 -1  -1  -1
 10  laumens   0  -1   0   1  16  21  15   8   6 -1  -1  -1
 11   uwimor   0  -1   0   1  24  12  19   5  22 -1  -1  -1
 12    medan   0  -1   1   0  24   5   4   7  15 -1  -1  -1
 13  permife   0  -1   1   0  12  13  22  21  20 -1  -1  -1
 14  kiwehon   0  -1   1   0  17   1   8  18  10 -1  -1  -1
 15   hiwawa   0  -1   1   0   3  14  16  19   0 -1  -1  -1
 16    botsy   0  -1   1   0  23   2  11   9   6 -1  -1  -1
 17   nalber   0  -1   1   0  18  12  24   2   4 -1  -1  -1
 18  umeuken   0  -1   1   1  11   8  15  22  13 -1  -1  -1
 19   ubajec   0  -1   1   1  21   3  17   9  23 -1  -1  -1
 20  hilejin   0  -1   1   1   0   1   7  16  14 -1  -1  -1
 21   botuyn   0  -1   1   1  20  10   6   5  19 -1  -1  -1
 22   jaciyn   0  -1   1   1  22   9   6  11  12 -1  -1  -1
 23  sleshen   0  -1   1   1  19   5   2  21  17 -1  -1  -1
CSs
positiv, cs, Liste[positiv*5+cs].wort, fn
  0   0 noste 
  0   1 furasti 
  0   2 pimuide 
  0   3 molkate 
  0   4 larnist 
  1   0 schese 
  1   1 frask 
  1   2 tewok 
  1   3 yosud 
  1   4 obacu 
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 noste   0   0  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  0 noste   0   1  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  0 noste   0   2  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  0 noste   0   3   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  0 noste   0   4   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  1 furasti   0   0  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  1 furasti   0   1   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  1 furasti   0   2  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  1 furasti   0   3   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  1 furasti   0   4  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  2 pimuide   0   0   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  2 pimuide   0   1  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  2 pimuide   0   2  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  2 pimuide   0   3   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  2 pimuide   0   4   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  3 molkate   0   0   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  3 molkate   0   1  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  3 molkate   0   2  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  3 molkate   0   3  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  3 molkate   0   4   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  4 larnist   0   0   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  4 larnist   0   1  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  4 larnist   0   2  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  4 larnist   0   3  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  4 larnist   0   4  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  5 schese   0   0  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  5 schese   0   1  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
