Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   6   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   2   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   2   2
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   6   2
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   5   2
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   3   2
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   4   2
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   2   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   2   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   2   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   2   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   2   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   2   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   2   1   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   2   1   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   2   1   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   2   1   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   2   1   0
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   2   1   0
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   1   2   1 781   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   2   2   4 1091   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   3   2   1 743   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   4   2   2 939   2   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   5   2   6 713   6   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   6   2   4 717   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   7   2   3 841   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   8   2   4 928   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1   9   2   6 735   6   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  10   2   5 1044   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  11   2   3 964   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  12   2   1 799   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  13   2   4 793   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  14   2   2 890   2   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  15   2   3 975   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  16   2   1 711   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  17   2   2 861   2   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  18   2   5 867   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  19   2   3 848   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  20   2   4 785   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  21   2   1 759   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  22   2   5 903   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  23   2   3 841   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  24   2   4 887   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  25   2   1 765   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  26   2   5 869   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  27   2   3 817   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  28   2   4 826   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  29   2   1 676   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  30   2   4 726   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  31   2   6 738   6   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  32   2   5 749   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  33   2   2 887   2   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  34   2   6 731   6   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  35   2   3 729   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  36   2   6 699   6   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  37   2   5 929   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  38   2   3 645   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  39   2   4 680   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  40   2   1 801   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  41   2   2 822   2   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  42   2   5 924   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  43   2   3 702   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  44   2   4 689   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  45   2   1 691   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  46   2   2 787   2   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  47   2   6 767   6   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  48   2   1 823   1   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  49   2   2 844   2   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  50   2   6 781   6   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  51   2   5 1369   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  52   2   3 866   3   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  53   2   5 738   5   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  54   2   4 723   4   1
Pudel8  22   1   2   1  20   1   1   1   1 PSYCHOLOGIEB   1  55   2   1 761   1   1
