Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   2   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   6   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   5   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   3   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   4   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   3   2
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   6   2
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   2   2
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   4   2
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   5   2
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   1   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   1   6
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   1   3
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   1   2
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   1   6
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   1   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   2   2   5
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   2   2   2
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   2   2   3
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   2   2   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   2   2   6
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   2   2   3
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   1   1   5 797   5   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   2   1   3 1163   3   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   3   1   4 1156   4   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   4   1   1 901   1   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   5   1   2 1001   2   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   6   1   1 792   1   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   7   1   4 1906   4   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   8   1   5 2280   5   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1   9   1   6 790   6   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  10   1   5 1477   5   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  11   1   6 925   6   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  12   1   5 788   5   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  13   1   3 1571   3   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  14   1   5 1856   5   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  15   1   4 1428   4   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  16   1   1 1026   1   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  17   1   2 1237   2   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  18   1   4 1751   4   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  19   1   1 1006   1   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  20   1   5 1147   5   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  21   1   3 1766   3   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  22   1   2 1267   2   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  23   1   6 954   6   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  24   1   1 942   1   1
Pudel8  55   1   1   0  27   1   1   1   1 HAANDELASSISTERNTIN   1  25   1   6 1063   6   1
