Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  88   2   5 696   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  89   2   4 656   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  90   2   2 640   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  91   2   6 649   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  92   2   2 679   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  93   2   6 628   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  94   2   5 731   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  95   2   3 664   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  96   2   4 658   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  97   2   1 653   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  98   2   2 634   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1  99   2   6 646   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 100   2   5 662   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 101   2   2 736   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 102   2   6 868   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 103   2   1 720   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 104   2   2 631   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 105   2   6 610   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 106   2   2 643   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 107   2   6 568   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 108   2   1 654   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 109   2   2 705   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 110   2   6 659   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 111   2   1 656   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 112   2   4 719   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 113   2   1 668   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 114   2   2 761   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 115   2   3 796   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 116   2   4 671   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 117   2   3 813   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 118   2   4 685   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 119   2   3 701   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 120   2   4 775   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 121   2   1 684   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 122   2   2 572   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 123   2   5 794   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 124   2   3 697   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 125   2   5 724   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 126   2   3 730   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 127   2   5 724   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 128   2   3 596   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 129   2   4 646   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 130   2   6 656   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 131   2   2 745   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 132   2   4 658   3   0
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 133   2   4 1165   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 134   2   1 852   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 135   2   4 728   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 136   2   1 697   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 137   2   2 696   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 138   2   6 695   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 139   2   4 891   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 140   2   1 704   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 141   2   2 671   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 142   2   5 904   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 143   2   3 654   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   1 144   2   5 688   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   1   1   4 966   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   2   1   5 645   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   3   1   4 569   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   4   1   6 619   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   5   1   2 762   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   6   1   3 597   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   7   1   6 625   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   8   1   2 714   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2   9   1   1 636   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  10   1   4 754   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  11   1   6 699   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  12   1   2 736   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  13   1   4 826   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  14   1   5 651   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  15   1   1 671   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  16   1   4 834   3   0
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  17   1   5 945   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  18   1   6 745   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  19   1   5 703   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  20   1   1 729   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  21   1   4 714   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  22   1   2 702   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  23   1   4 669   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  24   1   1 696   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  25   1   3 671   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  26   1   2 667   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  27   1   4 681   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  28   1   1 692   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  29   1   3 884   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  30   1   1 639   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  31   1   6 701   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  32   1   2 704   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  33   1   4 698   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  34   1   1 712   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  35   1   5 771   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  36   1   1 686   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  37   1   3 644   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  38   1   6 677   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  39   1   2 683   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  40   1   6 622   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  41   1   2 691   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  42   1   4 736   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  43   1   5 724   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  44   1   1 668   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  45   1   3 833   3   1
