Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   3   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   6   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   5   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   2   2
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   6   2
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   5   2
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   3   2
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   4   2
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   2   2
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   2   4
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   2   2
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   2   6
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   2   5
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   2   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   2   1   6
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   2   1   5
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   2   1   4
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   2   1   2
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   2   1   3
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   1   2   1 582   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   2   2   6 685   6   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   3   2   5 727   5   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   4   2   1 875   3   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   5   2   1 766   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   6   2   2 687   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   7   2   1 658   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   8   2   5 709   4   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1   9   2   1 822   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  10   2   2 684   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  11   2   6 691   6   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  12   2   5 793   5   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  13   2   4 617   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  14   2   1 669   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  15   2   5 704   5   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  16   2   1 743   2   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  17   2   2 807   3   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  18   2   6 1109   5   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  19   2   5  39   3   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  20   2   1 826   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  21   2   2 761   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  22   2   5 974   4   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  23   2   6 927   5   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  24   2   4 2228   3   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  25   2   4 830   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  26   2   3 708   3   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  27   2   4 623   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  28   2   6 702   6   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  29   2   6 610   5   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  30   2   5  57   3   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  31   2   4 1175   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  32   2   1 722   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  33   2   2 878   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  34   2   3 722   3   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  35   2   4 725   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  36   2   1 664   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  37   2   2 739   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  38   2   3 914   3   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  39   2   1 724   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  40   2   2 706   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  41   2   6 696   6   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  42   2   5 652   5   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  43   2   3 1053   3   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  44   2   1 759   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  45   2   4 638   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  46   2   1 630   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  47   2   2 710   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  48   2   5 896   5   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  49   2   3 820   3   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  50   2   5 676   4   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  51   2   1 767   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  52   2   2 720   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  53   2   6 694   6   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  54   2   2 705   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  55   2   1 898   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  56   2   5 803   4   0
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  57   2   1 817   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  58   2   2 908   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  59   2   6 942   6   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  60   2   5 934   5   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  61   2   3 799   3   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  62   2   4 658   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  63   2   1 728   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  64   2   2 672   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  65   2   4 648   4   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  66   2   1 616   1   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  67   2   2 705   2   1
Pudel8 113   1   2   1  33   2   1   1   1 STUDENT   1  68   2   6 657   6   1
