Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   6   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   5   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   3   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   4   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   3   2
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   6   2
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   2   2
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   4   2
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   5   2
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   1   5
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   1   2
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   1   5
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   1   2
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   1   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   1   4
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   2   2   6
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   2   2   2
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   2   2   4
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   2   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   2   2   5
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   2   2   3
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   1   1   5 947   5   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   2   1   3 1478   3   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   3   1   4 1021   4   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   4   1   1 805   1   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   5   1   2 821   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   6   1   6 698   6   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   7   1   4 724   4   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   8   1   2 789   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1   9   1   3 754   3   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  10   1   2 670   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  11   1   1 574   1   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  12   1   4 755   4   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  13   1   1 664   1   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  14   1   2 661   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  15   1   4 626   4   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  16   1   1 675   1   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  17   1   5 718   5   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  18   1   2 678   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  19   1   6 614   6   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  20   1   1 649   1   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  21   1   2 674   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  22   1   5 670   5   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  23   1   2 770   2   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  24   1   6 722   6   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  25   1   1 719   1   1
Pudel8  92   1   1   1  20   1   1   1   1 FSJLERIN   1  26   1   6 559   6   1
