expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   1 bilder/alk_31.bmp   1   1  863 LIMEWS   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   2 bilder/alk_37.bmp   1   1  783 CAMPARI   5
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   3 bilder/alk_47.bmp   1   1 2335 LARSINI   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   4 bilder/alk_46.bmp   1   1 1904 KEUEMMERLING   3
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   5 bilder/alk_01.bmp   1  -1 7455 KUPPRTHELLES   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   6 bilder/alk_05.bmp   1   1 2516 HAVANACLUB   2
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   7 bilder/alk_03.bmp   1   1 3054 JACKDANIELS   2
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   8 bilder/alk_14.bmp   1   1 2159 KRONENHOF   1
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE   9 bilder/alk_13.bmp   1   1 1152 BACARDIRAZZ   4
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  10 bilder/alk_09.bmp   1   1 1680 DORNFEDLDER   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  11 bilder/alk_29.bmp   1   1 1375 BERENZEN   2
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  12 bilder/alk_22.bmp   1   1  992 VODKA   1
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  13 bilder/alk_23.bmp   1   1 3680 WESTPOINT   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  14 bilder/alk_08.bmp   1   1 2127 TRULLAMOREDREW   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  15 bilder/alk_51.bmp   1   1 1567 AMARULA   4
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  16 bilder/alk_20.bmp   1   1 1679 SAMBUCA   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  17 bilder/alk_19.bmp   1   1  943 FEIGLING   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  18 bilder/alk_06.bmp   1   1 1143 GLENFIDDICH   1
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  19 bilder/alk_25.bmp   1   1 1060 SKYY   5
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  20 bilder/alk_52.bmp   1   1 2607 VERPOORTEN   4
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  21 bilder/alk_24.bmp   1   1 1359 SCHMEIRNOFF   4
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  22 bilder/alk_12.bmp   1   1 3521 MATERNUS   6
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  23 bilder/alk_50.bmp   1   1  800 JGERMEISTER   4
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  24 bilder/alk_18.bmp   1   1 1519 ZACKZACK   2
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  25 bilder/alk_48.bmp   1   1 1360 MARTINI   3
expra_2012_Marius  45   1   0   2  24   1 PSYCHOOGIE  26 bilder/alk_28.bmp   1   1 1360 OUZO   6
