subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
3;1;1;2;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.05;J   O   B   F;S   W   A   P;P   S   A   V;R   O   B   F;no;no;no;yes;yes;no
3;1;2;5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.104;K   E   H   M;G   U   N   T;H   E   L   K;T   U   N   G;no;no;no;yes;no;yes
3;1;3;2;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.05;P   S   A   V;F   R   O   B;W   A   P   S;F   O   R   B;no;no;no;yes;yes;no
3;1;4;5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.104;L   E   M   K;G   U   T   Z;Z   U   N   G;K   L   E   M;no;no;yes;no;no;yes
3;1;5;5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.104;N   U   G   Z;K   E   H   M;G   N   U   Z;H   E   L   K;yes;no;no;no;no;yes
3;1;6;2;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.05;F   O   R   B;S   W   A   P;J   O   B   F;S   A   P   V;no;no;yes;no;no;yes
3;1;7;5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.104;H   E   M   K;L   E   M   K;Z   U   N   G;T   U   G   Z;no;yes;no;no;yes;no
3;1;8;5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.104;H   E   L   K;T   U   N   G;N   U   G   Z;K   L   E   H;no;no;no;yes;yes;no
3;1;9;2;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.05;S   A   P   V;F   O   R   B;J   O   B   F;V   A   P   S;no;no;no;yes;yes;no
3;1;10;5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.104;Z   U   N   T;G   U   N   T;K   E   H   M;L   E   M   K;no;no;no;yes;yes;no
3;1;11;2;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.05;W   A   P   S;J   O   R   B;S   W   A   P;B   O   R   F;no;no;yes;no;no;yes
3;1;12;2;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.05;S   P   A   V;S   V   A   W;B   J   O   F;R   O   B   F;no;no;yes;no;no;yes
3;1;13;5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Yoga 3.jpg;0.104;T   U   N   G;K   E   H   M;T   U   G   Z;K   L   E   M;no;yes;no;no;yes;no
3;1;14;5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.104;K   E   L   M;G   U   N   T;H   E   M   K;N   U   G   Z;yes;no;no;no;yes;no
3;1;15;2;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.05;V   A   S   P;J   O   R   B;S   P   A   V;B   J   O   F;no;no;yes;no;no;yes
3;1;16;5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.104;H   E   M   K;G   U   T   Z;M   E   H   K;Z   U   N   G;no;yes;no;no;no;yes
3;1;17;5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.104;M   E   H   K;G   N   U   Z;Z   U   N   G;K   E   L   M;yes;no;no;no;yes;no
3;1;18;5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.104;N   U   G   Z;K   L   E   M;K   L   E   H;Z   U   N   T;no;no;no;yes;no;yes
3;1;19;2;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.05;J   O   R   B;V   A   S   P;B   J   O   F;W   A   P   S;no;yes;no;no;yes;no
3;1;20;5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.104;K   E   L   M;T   U   G   Z;T   U   N   G;L   E   M   K;no;yes;no;no;no;yes
3;1;21;2;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Children 1.jpg;0.05;R   O   B   F;J   O   R   F;S   V   A   W;S   P   A   V;no;yes;no;no;yes;no
3;1;22;2;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Animal carcass 1.jpg;0.05;R   O   B   F;V   A   S   P;F   R   O   B;P   S   A   V;no;no;yes;no;no;yes
3;1;23;5;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.104;Z   U   N   T;G   U   N   T;K   L   E   H;H   E   M   K;no;yes;no;no;no;yes
3;1;24;5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.104;M   E   H   K;G   N   U   Z;T   U   G   Z;K   E   L   M;no;yes;no;no;no;yes
3;1;25;2;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.05;B   O   R   F;F   R   O   B;S   W   A   P;S   A   P   V;no;no;no;yes;yes;no
3;1;26;2;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.05;S   V   A   W;J   O   R   B;S   P   A   V;B   J   O   F;yes;no;no;no;no;yes
3;1;27;2;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.05;V   A   P   S;F   R   O   B;P   S   A   V;J   O   R   F;no;no;yes;no;no;yes
3;1;28;5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.104;G   N   U   Z;K   L   E   H;G   U   T   Z;H   E   L   K;no;no;no;yes;yes;no
3;1;29;5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.104;M   E   H   K;K   L   E   M;Z   U   N   T;G   U   T   Z;no;yes;no;no;yes;no
3;1;30;2;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.05;V   A   S   P;B   O   R   F;V   A   P   S;J   O   R   F;no;yes;no;no;yes;no
3;1;31;2;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.05;S   A   P   V;B   O   R   F;W   A   P   S;J   O   B   F;yes;no;no;no;no;yes
3;1;32;2;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.05;V   A   P   S;F   O   R   B;S   V   A   W;J   O   R   F;no;no;yes;no;no;yes
3;2;1;5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.104;G   N   U   Z;T   U   N   G;L   E   M   K;H   E   M   K;no;no;no;yes;yes;no
3;2;2;2;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.05;S   A   P   V;R   O   B   F;J   O   B   F;V   A   S   P;no;no;yes;no;no;yes
3;2;3;2;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.05;F   O   R   B;J   O   B   F;S   P   A   V;W   A   P   S;no;no;yes;no;no;yes
3;2;4;5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.104;K   L   E   M;H   E   L   K;Z   U   N   T;G   U   N   T;yes;no;no;no;yes;no
3;2;5;5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.104;M   E   H   K;T   U   G   Z;L   E   M   K;Z   U   N   G;no;no;no;yes;no;yes
3;2;6;2;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.05;V   A   S   P;W   A   P   S;B   O   R   F;B   J   O   F;no;yes;no;no;yes;no
3;2;7;5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.104;K   L   E   H;G   U   T   Z;G   U   N   T;K   E   L   M;no;no;yes;no;no;yes
3;2;8;2;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.05;S   V   A   W;S   W   A   P;F   R   O   B;R   O   B   F;no;no;no;yes;yes;no
