subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
4;1;1;5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.117;1;1;2;8;0.004;2;no;yes
4;1;2;2;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.067;1;1;2;10;0.004;2;no;yes
4;1;3;5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.121;1;1;2;8;0.004;4;yes;no
4;1;4;5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.125;1;1;2;8;0.004;4;yes;no
4;1;5;2;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.067;1;-1;3;11;0.004;3;no;yes
4;1;6;2;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.063;-1;-1;3;11;0.004;2;no;yes
4;1;7;2;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.063;-1;-1;3;11;0.004;2;no;yes
4;1;8;5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.129;1;1;2;8;0.004;5;yes;no
4;1;9;5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.129;1;1;2;8;0.004;5;yes;no
4;1;10;5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.129;1;1;2;8;0.004;5;no;yes
4;1;11;5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.129;1;1;2;8;0.004;5;yes;no
4;1;12;2;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.063;-1;-1;3;11;0.004;0;yes;no
4;1;13;5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Bird 1.jpg;0.129;1;1;2;8;0.004;4;yes;no
4;1;14;2;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.063;-1;-1;3;11;0.004;2;no;yes
4;1;15;2;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.063;-1;-1;3;11;0.004;3;no;yes
4;1;16;2;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Feces 1.jpg;0.059;-1;-1;3;11;0.004;3;no;yes
4;1;17;5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.133;1;1;2;8;0.004;5;no;yes
4;1;18;2;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.055;-1;-1;3;11;0.004;2;no;yes
4;1;19;2;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Children 1.jpg;0.055;-1;-1;3;11;0.004;2;no;yes
4;1;20;5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.133;1;1;2;8;0.004;5;no;yes
4;1;21;2;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.055;-1;-1;3;11;0.004;2;yes;no
4;1;22;5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Sad face 9.jpg;0.133;1;-1;3;9;0.004;6;no;yes
4;1;23;5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.129;-1;-1;3;9;0.004;6;no;yes
4;1;24;5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.125;-1;-1;3;9;0.004;5;yes;no
4;1;25;2;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.055;-1;-1;3;11;0.004;2;no;yes
4;1;26;2;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.055;-1;-1;3;11;0.004;2;no;yes
4;1;27;5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.125;-1;1;4;10;0.002;3;no;yes
4;1;28;2;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.055;-1;-1;3;11;0.004;2;no;yes
4;1;29;2;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.055;-1;1;4;12;0.002;1;no;yes
4;1;30;5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.127;1;1;4;10;0.002;4;no;yes
4;1;31;5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Siblings 1.jpg;0.129;1;1;4;10;0.002;5;yes;no
4;1;32;2;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.057;1;1;4;12;0.002;2;yes;no
4;1;33;2;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.057;1;1;4;12;0.002;1;yes;no
4;1;34;2;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.059;1;1;4;12;0.002;1;yes;no
4;1;35;2;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.061;1;1;4;12;0.002;0;no;yes
4;1;36;2;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.061;1;1;4;12;0.002;1;no;yes
4;1;37;5;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.129;1;1;4;10;0.002;4;no;yes
4;1;38;2;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.063;1;1;4;12;0.002;1;no;yes
4;1;39;2;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.065;1;1;4;12;0.002;1;yes;no
4;1;40;5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.131;1;1;4;10;0.002;4;yes;no
4;1;41;5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.133;1;1;4;10;0.002;5;yes;no
4;1;42;5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.133;1;-1;5;11;0.002;6;yes;no
4;1;43;5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.131;-1;-1;5;11;0.002;6;yes;no
4;1;44;5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.129;-1;-1;5;11;0.002;6;no;yes
4;1;45;5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.127;-1;-1;5;11;0.002;5;yes;no
4;1;46;5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.127;-1;-1;5;11;0.002;5;yes;no
4;1;47;5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.127;-1;-1;5;11;0.002;5;yes;no
4;1;48;5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.127;-1;-1;5;11;0.002;5;no;yes
4;1;49;2;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.067;1;-1;5;13;0.002;3;no;yes
4;1;50;5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.127;-1;1;6;12;0.002;4;yes;no
4;1;51;2;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.065;-1;-1;5;13;0.002;2;yes;no
4;1;52;2;positive;S   V   A   W;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.065;-1;-1;5;13;0.002;2;yes;no
4;1;53;5;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.129;1;1;6;12;0.002;5;no;yes
4;1;54;5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.129;1;1;6;12;0.002;5;yes;no
4;1;55;2;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.065;-1;-1;5;13;0.002;2;no;yes
4;1;56;2;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Animal carcass 1.jpg;0.065;-1;-1;5;13;0.002;2;no;yes
4;1;57;2;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.065;-1;1;6;14;0.002;1;no;yes
4;1;58;2;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.067;1;1;6;14;0.002;2;no;yes
4;1;59;5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.129;1;1;6;12;0.002;4;no;yes
4;1;60;2;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Excited face 5.jpg;0.067;1;1;6;14;0.002;2;no;yes
4;1;61;2;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.067;1;1;6;14;0.002;2;no;yes
4;1;62;5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.131;1;1;6;12;0.002;4;yes;no
4;1;63;2;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.067;1;1;6;14;0.002;2;no;yes
4;1;64;5;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.133;1;1;6;12;0.002;5;yes;no
4;2;1;2;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.067;1;1;6;14;0.002;2;no;yes
4;2;2;5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Parade 1.jpg;0.133;1;-1;7;13;0.002;6;yes;no
4;2;3;2;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.067;1;1;6;14;0.002;2;no;yes
4;2;4;5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.131;-1;1;8;14;0.001;4;yes;no
4;2;5;2;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.067;1;-1;7;15;0.002;3;yes;no
4;2;6;2;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.065;-1;-1;7;15;0.002;2;no;yes
4;2;7;5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.132;1;-1;9;15;0.001;6;no;yes
4;2;8;5;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.131;-1;-1;9;15;0.001;6;no;yes
4;2;9;5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.13;-1;-1;9;15;0.001;5;yes;no
4;2;10;5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.13;-1;-1;9;15;0.001;5;yes;no
4;2;11;2;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.065;-1;-1;7;15;0.002;2;no;yes
4;2;12;5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.13;-1;1;10;16;0.001;3;no;yes
4;2;13;2;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.065;-1;-1;7;15;0.002;2;no;yes
4;2;14;5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.131;1;1;10;16;0.001;4;yes;no
4;2;15;2;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.065;-1;-1;7;15;0.002;2;no;yes
4;2;16;2;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Garbage dump 5.jpg;0.065;-1;-1;7;15;0.002;3;no;yes
4;2;17;5;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Cockroach 1.jpg;0.132;1;-1;11;17;0.001;6;no;yes
4;2;18;5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.131;-1;-1;11;17;0.001;6;yes;no
4;2;19;5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.13;-1;-1;11;17;0.001;5;yes;no
4;2;20;2;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.063;-1;-1;7;15;0.002;3;no;yes
4;2;21;5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Frustrated pose 7.jpg;0.13;-1;1;12;18;0.001;4;no;yes
4;2;22;2;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.061;-1;-1;7;15;0.002;2;no;yes
4;2;23;2;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.061;-1;1;8;16;0.001;1;yes;no
