subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
12;3;6;2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.078;-1;-1;3;3;0.004;0
12;3;7;5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.128;1;1;2;2;0.004;1
12;3;8;5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.132;1;1;2;2;0.004;5
12;3;9;2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.078;-1;-1;3;3;0.004;2
12;3;10;5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.132;1;1;2;2;0.004;5
12;3;11;2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.078;-1;1;4;4;0.002;1
12;3;12;5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.132;1;-1;3;3;0.004;6
12;3;13;2;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.08;1;1;4;4;0.002;2
12;3;14;5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.128;-1;-1;3;3;0.004;6
12;3;15;5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.124;-1;-1;3;3;0.004;5
12;3;16;2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.08;1;-1;5;5;0.002;4
12;4;1;2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.078;-1;-1;5;5;0.002;2
12;4;2;5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.124;-1;-1;3;3;0.004;5
12;4;3;5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.124;-1;-1;3;3;0.004;5
12;4;4;5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.124;-1;-1;3;3;0.004;5
12;4;5;2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.078;-1;-1;5;5;0.002;2
12;4;6;2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.078;-1;1;6;6;0.002;1
12;4;7;5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.124;-1;1;4;4;0.002;4
12;4;8;2;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.08;1;-1;7;7;0.002;3
12;4;9;2;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.078;-1;1;8;8;0.001;1
12;4;10;5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.126;1;1;4;4;0.002;5
12;4;11;5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.126;1;1;4;4;0.002;5
12;4;12;2;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.079;1;1;8;8;0.001;2
12;4;13;5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.126;1;1;4;4;0.002;4
12;4;14;2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.079;1;1;8;8;0.001;2
12;4;15;5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.128;1;-1;5;5;0.002;6
12;4;16;2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.079;1;1;8;8;0.001;2
12;5;1;2;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.079;1;1;8;8;0.001;1
12;5;2;2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.08;1;-1;9;9;0.001;3
12;5;3;5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.126;-1;-1;5;5;0.002;5
12;5;4;5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.126;-1;-1;5;5;0.002;5
12;5;5;5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.126;-1;-1;5;5;0.002;0
12;5;6;2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.079;-1;-1;9;9;0.001;2
12;5;7;2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.079;-1;1;10;10;0.001;1
12;5;8;5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.126;-1;-1;5;5;0.002;5
12;5;9;5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.126;-1;-1;5;5;0.002;5
12;5;10;2;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.08;1;1;10;10;0.001;1
12;5;11;2;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.081;1;1;10;10;0.001;1
12;5;12;2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.082;1;1;10;10;0.001;1
12;5;13;2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.083;1;1;10;10;0.001;1
12;5;14;5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.126;-1;1;6;6;0.002;3
12;5;15;5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.128;1;1;6;6;0.002;5
12;5;16;5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.128;1;1;6;6;0.002;5
