subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
1;1;1;5.0;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.11;G   U   N   T;K   E   H   M;H   E   L   K;T   U   G   Z;no;no;no;yes;yes;no
1;1;2;5.0;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Dog 2.jpg;0.11;Z   U   N   G;Z   U   N   T;L   E   M   K;H   E   L   K;yes;no;no;no;yes;no
1;1;3;1.5;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.049;V   A   S   P;J   O   B   F;P   S   A   V;J   O   R   F;no;no;yes;no;no;yes
1;1;4;1.5;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.049;J   O   B   F;P   A   W   S;V   A   P   S;B   J   O   F;no;no;no;yes;yes;no
1;1;5;5.0;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.11;Z   U   N   T;G   N   U   Z;K   L   E   H;M   E   H   K;no;no;yes;no;no;yes
1;1;6;1.5;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Angry face 3.jpg;0.049;J   O   R   B;V   A   P   S;S   A   P   V;F   O   R   B;no;no;no;yes;no;yes
1;1;7;1.5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.049;F   R   O   B;P   A   W   S;V   A   P   S;B   O   R   F;yes;no;no;no;yes;no
1;1;8;5.0;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.11;H   E   L   K;L   E   M   K;T   U   N   G;Z   U   N   G;no;yes;no;no;no;yes
1;1;9;1.5;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.049;F   O   R   B;S   A   P   V;J   O   R   F;V   A   S   P;no;no;no;yes;yes;no
1;1;10;1.5;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Cat 5.jpg;0.049;P   S   A   V;F   R   O   B;R   O   B   F;S   A   P   V;yes;no;no;no;yes;no
1;1;11;1.5;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.049;R   O   B   F;W   A   P   S;J   O   R   F;S   W   A   P;no;no;yes;no;no;yes
1;1;12;5.0;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.11;M   E   H   K;Z   U   N   T;G   U   T   Z;K   L   E   M;no;yes;no;no;yes;no
1;1;13;5.0;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.11;N   U   G   Z;T   U   N   G;H   E   M   K;M   E   H   K;no;no;no;yes;no;yes
1;1;14;1.5;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.049;P   A   W   S;J   O   B   F;B   J   O   F;S   P   A   V;no;yes;no;no;no;yes
1;1;15;1.5;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.049;J   O   B   F;W   A   P   S;B   J   O   F;V   A   S   P;no;no;no;yes;yes;no
1;1;16;5.0;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Sunflower 1.jpg;0.11;N   U   G   Z;H   E   M   K;G   N   U   Z;K   L   E   M;no;no;yes;no;yes;no
1;1;17;5.0;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.11;G   U   N   T;Z   U   N   G;K   L   E   M;K   L   E   H;no;no;yes;no;no;yes
1;1;18;1.5;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.049;P   S   A   V;F   O   R   B;S   A   P   V;F   R   O   B;no;yes;no;no;no;yes
1;1;19;1.5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.049;F   O   R   B;J   O   R   B;S   W   A   P;P   S   A   V;no;no;no;yes;yes;no
1;1;20;1.5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Explosion 6.jpg;0.049;R   O   B   F;W   A   P   S;S   W   A   P;B   O   R   F;yes;no;no;no;no;yes
1;1;21;5.0;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Mother 5.jpg;0.11;K   E   H   M;Z   U   N   G;G   N   U   Z;L   E   M   K;no;no;yes;no;yes;no
1;1;22;1.5;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.049;S   P   A   V;B   J   O   F;B   O   R   F;V   A   S   P;yes;no;no;no;no;yes
1;1;23;5.0;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.11;G   U   T   Z;Z   U   N   T;K   L   E   M;H   E   L   K;no;no;no;yes;no;yes
1;1;24;5.0;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.11;K   E   H   M;G   U   N   T;G   U   T   Z;K   E   L   M;no;no;no;yes;no;yes
1;1;25;1.5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.049;J   O   R   B;W   A   P   S;R   O   B   F;S   P   A   V;no;yes;no;no;yes;no
1;1;26;5.0;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.11;T   U   G   Z;K   E   H   M;G   N   U   Z;L   E   M   K;no;no;no;yes;no;yes
1;1;27;1.5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.049;J   O   R   B;F   R   O   B;P   A   W   S;V   A   P   S;no;yes;no;no;no;yes
1;1;28;5.0;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.11;K   E   L   M;K   L   E   H;T   U   N   G;G   U   T   Z;no;no;no;yes;yes;no
1;1;29;1.5;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;School 2.jpg;0.049;S   P   A   V;S   W   A   P;B   O   R   F;J   O   R   F;no;no;yes;no;yes;no
1;1;30;5.0;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.11;K   E   L   M;H   E   M   K;N   U   G   Z;T   U   G   Z;no;yes;no;no;no;yes
1;1;31;5.0;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.11;H   E   M   K;G   U   N   T;T   U   G   Z;K   L   E   H;yes;no;no;no;yes;no
1;1;32;5.0;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.11;T   U   N   G;K   E   L   M;M   E   H   K;N   U   G   Z;yes;no;no;no;yes;no
1;2;1;1.5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.049;R   O   B   F;F   R   O   B;S   P   A   V;W   A   P   S;no;no;yes;no;no;yes
1;2;2;5.0;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.11;H   E   M   K;H   E   L   K;Z   U   N   T;G   U   N   T;no;no;yes;no;yes;no
1;2;3;1.5;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.049;J   O   R   B;S   A   P   V;S   W   A   P;R   O   B   F;no;yes;no;no;yes;no
1;2;4;1.5;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.049;B   J   O   F;S   P   A   V;V   A   S   P;J   O   R   B;yes;no;no;no;yes;no
1;2;5;5.0;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.11;G   U   N   T;Z   U   N   G;H   E   L   K;L   E   M   K;no;no;no;yes;no;yes
1;2;6;5.0;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.11;G   U   T   Z;G   N   U   Z;K   E   H   M;L   E   M   K;no;yes;no;no;yes;no
1;2;7;1.5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.049;P   S   A   V;V   A   P   S;B   J   O   F;J   O   B   F;no;yes;no;no;no;yes
1;2;8;5.0;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.11;T   U   G   Z;K   E   H   M;K   E   L   M;G   U   T   Z;no;yes;no;no;no;yes
1;2;9;1.5;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.049;F   R   O   B;P   S   A   V;W   A   P   S;B   O   R   F;no;no;yes;no;yes;no
1;2;10;1.5;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.049;V   A   P   S;F   O   R   B;J   O   B   F;V   A   S   P;no;no;no;yes;yes;no
1;2;11;5.0;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.11;K   L   E   M;T   U   G   Z;G   U   N   T;K   L   E   H;no;no;yes;no;yes;no
1;2;12;1.5;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.049;S   W   A   P;S   A   P   V;F   O   R   B;J   O   R   F;no;yes;no;no;no;yes
1;2;13;1.5;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.049;S   A   P   V;J   O   R   F;B   J   O   F;P   A   W   S;no;yes;no;no;yes;no
1;2;14;5.0;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.11;G   N   U   Z;H   E   M   K;T   U   G   Z;M   E   H   K;no;no;yes;no;yes;no
1;2;15;1.5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.049;W   A   P   S;J   O   R   B;S   P   A   V;R   O   B   F;yes;no;no;no;no;yes
