subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
10;1;1;5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.14;-1;1;3;6;0.004;2;yes;no
10;1;2;2;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.078;-1;-1;2;11;0.004;2;no;yes
10;1;3;5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.144;1;1;3;6;0.004;2;yes;no
10;1;4;5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.148;1;1;3;6;0.004;5;no;yes
10;1;5;5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Bird 1.jpg;0.148;1;1;3;6;0.004;5;yes;no
10;1;6;5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.148;1;1;3;6;0.004;3;no;yes
10;1;7;5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.152;1;1;3;6;0.004;5;yes;no
10;1;8;2;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.078;-1;-1;2;11;0.004;2;no;yes
10;1;9;2;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.078;-1;-1;2;11;0.004;2;yes;no
10;1;10;2;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.078;-1;1;3;12;0.004;1;yes;no
10;1;11;2;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.082;1;1;3;12;0.004;2;no;yes
10;1;12;2;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.082;1;1;3;12;0.004;2;no;yes
10;1;13;2;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.082;1;-1;4;13;0.002;3;yes;no
10;1;14;2;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Scared face 4.jpg;0.08;-1;-1;4;13;0.002;2;no;yes
10;1;15;2;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.08;-1;-1;4;13;0.002;3;yes;no
10;1;16;5;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.152;1;1;3;6;0.004;5;yes;no
10;1;17;5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.152;1;1;3;6;0.004;5;yes;no
10;1;18;5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.152;1;1;3;6;0.004;5;no;yes
10;1;19;5;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Garbage dump 8.jpg;0.152;1;1;3;6;0.004;5;no;yes
10;1;20;5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.152;1;1;3;6;0.004;4;no;yes
10;1;21;2;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.078;-1;-1;4;13;0.002;2;yes;no
10;1;22;5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.156;1;1;3;6;0.004;5;yes;no
10;1;23;5;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.156;1;1;3;6;0.004;5;no;yes
10;1;24;5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Angry face 3.jpg;0.156;1;1;3;6;0.004;5;no;yes
10;1;25;2;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.078;-1;-1;4;13;0.002;4;yes;no
10;1;26;2;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;School 2.jpg;0.076;-1;-1;4;13;0.002;3;yes;no
10;1;27;5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.156;1;1;3;6;0.004;5;yes;no
10;1;28;2;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.074;-1;-1;4;13;0.002;4;no;yes
10;1;29;2;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.072;-1;-1;4;13;0.002;3;no;yes
10;1;30;2;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.07;-1;-1;4;13;0.002;2;no;yes
10;1;31;5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.156;1;1;3;6;0.004;5;yes;no
10;1;32;2;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.07;-1;-1;4;13;0.002;2;no;yes
10;1;33;5;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.156;1;1;3;6;0.004;5;no;yes
10;1;34;5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.156;1;-1;4;7;0.002;6;yes;no
10;1;35;2;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.07;-1;-1;4;13;0.002;3;no;yes
10;1;36;5;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.154;-1;-1;4;7;0.002;5;yes;no
10;1;37;5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.154;-1;-1;4;7;0.002;6;no;yes
10;1;38;2;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.068;-1;-1;4;13;0.002;2;no;yes
10;1;39;5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.152;-1;-1;4;7;0.002;5;no;yes
10;1;40;2;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.068;-1;-1;4;13;0.002;4;no;yes
10;1;41;2;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Beach 5.jpg;0.066;-1;-1;4;13;0.002;3;yes;no
10;1;42;5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.152;-1;-1;4;7;0.002;5;no;yes
10;1;43;2;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.064;-1;-1;4;13;0.002;3;no;yes
10;1;44;2;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.062;-1;-1;4;13;0.002;2;no;yes
10;1;45;5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Flowers 4.jpg;0.152;-1;-1;4;7;0.002;5;yes;no
10;1;46;2;positive;S   V   A   W;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.062;-1;-1;4;13;0.002;2;no;yes
10;1;47;5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.152;-1;-1;4;7;0.002;5;yes;no
10;1;48;5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Garbage dump 5.jpg;0.152;-1;-1;4;7;0.002;5;yes;no
10;1;49;2;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.062;-1;-1;4;13;0.002;2;yes;no
10;1;50;5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.152;-1;-1;4;7;0.002;5;yes;no
