subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
9;1;1;5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.148;1;1;2;2;0.004;3;yes;no
9;1;2;2;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.06;1;1;2;8;0.004;2;no;yes
9;1;3;2;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.06;1;1;2;8;0.004;1;no;yes
9;1;4;2;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.064;1;1;2;8;0.004;1;yes;no
9;1;5;5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.152;1;1;2;2;0.004;3;no;yes
9;1;6;5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;School 2.jpg;0.156;1;1;2;2;0.004;4;yes;no
9;1;7;2;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.068;1;1;2;8;0.004;2;yes;no
9;1;8;2;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.068;1;-1;3;9;0.004;3;no;yes
9;1;9;2;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Gun 1.jpg;0.064;-1;-1;3;9;0.004;2;no;yes
9;1;10;2;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.064;-1;1;4;10;0.002;1;yes;no
9;1;11;5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.16;1;1;2;2;0.004;4;no;yes
9;1;12;5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.164;1;1;2;2;0.004;5;yes;no
9;1;13;2;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.066;1;1;4;10;0.002;2;yes;no
