ecosub8 [06-2014]
 16   1   1 
Start: Thu Jul 03 16:36:30 2014
Darbietung
 16   1   3   2   0  -1   1  30    0    1    2  1500    0    2    0 Stimnr:  13, ID-Optionen: M13.bmp Mneu24_.bmp M16_.bmp Mneu04_.bmp M14.bmp Mneu20_.bmp  Selected option:   4, selected stimulus:  15, RT: 3818, Korrekt:   0        Sicherheit:   7 RT: 3696      13  15   0 3818   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   4   2   0  -1   1  30    0    1    2  1500    0    2    1   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   4   2   0  -1   1 1500    0    1    2  1500    0    2    2   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   4   2   0  -1   1  60    0    1    2  1500    0    2    3   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   2   1   1  -1   1  30    0    1    2  1500   -1    2    4 Stimnr:  14, ID-Optionen: M13.bmp Mneu20_.bmp Mneu04_.bmp M14.bmp M16_.bmp Mneu24_.bmp  Selected option:   2, selected stimulus:  13, RT: 12593, Korrekt:   0        Sicherheit:   1 RT: 2723      14  13   0 12593   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   4   2   0  -1   1  60    0    1    2  1500    0    2    5   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   5   2   0  -1   1  60    0    1    2  1500   -9    2    6   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   5   2   0   1   1 1500    0    1    2  1500   -9    2    7   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   4   2   0  -1   1 1500    0    1    2  1500    0    2    8   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   5   2   0  -1   1  30    0    1    2  1500   -9    2    9   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   4   2   0  -1   1  30    0    1    2  1500    0    2   10   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   2   1   1  -1   1  30    0    1    2  1500   -1    2   11 Stimnr:  46, ID-Optionen: oesgubi ompfing faloilo emkruas plistuk misukor  Selected option:   3, selected stimulus:  45, RT: 10565, Korrekt:   0        Sicherheit:   1 RT: 2418      46  45   0 10565   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   4   2   0  -1   1 1500    0    1    2  1500    0    2   12   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   3   2   0  -1   1 1500    0    1    2  1500    0    2   13   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   2   1   1  -1   1 1500    0    1    2  1500    1    2   14   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   3   2   0  -1   1  60    0    1    2  1500    0    2   15 Stimnr:  41, ID-Optionen: polust doscho zefill ikzunt gowann raggun  Selected option:   3, selected stimulus:  38, RT: 4631, Korrekt:   0        Sicherheit:   3 RT: 6881      41  38   0 4631   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   5   2   0  -1   1  60    0    1    2  1500   -9    2   16   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   2   1   1  -1   1  60    0    1    2  1500    1    2   17 Stimnr:   8, ID-Optionen: W16.bmp W04.bmp W12.bmp Wneu01_.bmp W20.bmp W03.bmp  Selected option:   0, selected stimulus:  10, RT: 7674, Korrekt:   0        Sicherheit:   2 RT: 1737       8  10   0 7674   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   3   2   0  -1   1 1500    0    1    2  1500    0    2   18   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 16   1   2   1   1  -1   1  60    0    1    2  1500   -1    2   19 Stimnr:  16, ID-Optionen: Mneu20_.bmp M16_.bmp M14.bmp Mneu24_.bmp Mneu04_.bmp M13.bmp  Selected option:   5, selected stimulus:  17, RT: 4702, Korrekt:   0        Sicherheit:   2 RT: 2186      16  17   0 4702   -1  -1  -1  -1    -1  -1  -1  -1  
