material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;wig_6.bmp;71;0;4;3;0;0;0;0;0;0;related;lure
brady;ring_12.bmp;47;1;1;1;21;0;0;0;21;21;control;target
brady;trophy_14.bmp;62;0;2;2;0;0;0;0;0;0;control;lure
brady;router_12.bmp;49;0;5;2;0;0;0;0;0;0;repeated;lure
brady;glasses_9.bmp;25;3;7;4;26;26;63;0;38,333333;63;repeated_related;target
brady;highchair_3.bmp;32;4;3;3;8;8;60;60;34;60;repeated;target
brady;guitar_14.bmp;28;3;0;0;4;57;57;0;39,333333;57;repeated;target
brady;camera_3.bmp;9;3;5;4;2;2;46;0;16,666667;46;center;target
brady;vase_13.bmp;67;0;3;3;0;0;0;0;0;0;related;lure
brady;cherubstatue_6.bmp;16;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;pasta_15.bmp;42;2;5;4;62;62;0;0;62;62;center;target
brady;carabiner_2.bmp;10;0;3;2;0;0;0;0;0;0;control;lure
brady;tricycle_10.bmp;61;1;9;4;29;0;0;0;29;29;related;target
brady;shredder_5.bmp;55;1;1;1;50;0;0;0;50;50;control;target
brady;watch_6.bmp;69;0;4;2;0;0;0;0;0;0;repeated;lure
brady;sofa_9.bmp;59;2;5;3;27;27;0;0;27;27;center;target
brady;scooter_10.bmp;53;1;10;4;64;0;0;0;64;64;related;target
brady;jacket_7.bmp;35;0;3;2;0;0;0;0;0;0;center;lure
brady;doorknob_17.bmp;19;0;3;2;0;0;0;0;0;0;center;lure
brady;abacus_15.bmp;1;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;goggle_4.bmp;27;0;3;2;0;0;0;0;0;0;center;lure
brady;circuitboard_2.bmp;17;0;6;3;0;0;0;0;0;0;repeated;lure
brady;beanbagchair_15.bmp;5;3;8;4;15;55;55;0;41,666667;55;repeated_related;target
brady;cake_14.bmp;8;1;9;4;17;0;0;0;17;17;related;target
brady;videogamecontroller_13.bmp;68;0;4;3;0;0;0;0;0;0;related;lure
brady;cat_10.bmp;12;3;7;3;16;16;34;0;22;34;repeated_related;target
brady;bowlingpin_3.bmp;7;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;skateboard_15.bmp;57;0;2;2;0;0;0;0;0;0;control;lure
brady;remote_14.bmp;46;4;3;3;17;17;53;53;35;53;repeated;target
brady;cellphone_4.bmp;13;1;1;1;3;0;0;0;3;3;control;target
