material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;merkur;60;1;1;1;54;0;0;0;54;54;control;target
words;fähre;35;3;0;0;8;8;59;0;25;59;repeated;target
words;nebel;61;1;5;4;57;0;0;0;57;57;center;target
words;jacke;5;1;1;1;44;0;0;0;44;44;control;target
words;bleistift;28;3;8;4;21;51;51;0;41;51;repeated_related;target
words;hamburger;43;0;3;3;0;0;0;0;0;0;related;lure
words;baracke;23;0;3;3;0;0;0;0;0;0;related;lure
words;gepard;40;0;8;4;0;0;0;0;0;0;repeated;lure
words;wolle;24;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;büroklammer;32;0;2;1;0;0;0;0;0;0;control;lure
words;terrier;46;3;0;0;18;18;48;0;28;48;repeated;target
words;skifahren;8;0;3;2;0;0;0;0;0;0;center;lure
words;schach;57;1;9;4;42;0;0;0;42;42;related;target
words;klarinette;14;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;weser;17;4;6;4;7;7;40;40;23,5;40;repeated_related;target
words;laptop;33;3;9;4;14;48;48;0;36,666667;48;repeated_related;target
words;tulpe;7;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;schwalbe;9;0;3;2;0;0;0;0;0;0;center;lure
words;cent;47;0;8;4;0;0;0;0;0;0;repeated;lure
words;banane;3;0;4;1;0;0;0;0;0;0;control;lure
words;spinat;2;0;3;2;0;0;0;0;0;0;control;lure
words;makrele;12;1;5;3;22;0;0;0;22;22;center;target
words;minute;71;0;4;3;0;0;0;0;0;0;center;lure
words;fernsehen;27;1;1;1;61;0;0;0;61;61;control;target
words;asien;38;0;6;2;0;0;0;0;0;0;repeated;lure
words;millimeter;72;2;5;4;5;5;0;0;5;5;center;target
words;bein;1;0;3;3;0;0;0;0;0;0;related;lure
words;angst;44;1;10;4;8;0;0;0;8;8;related;target
words;kreis;56;1;9;4;44;0;0;0;44;44;related;target
words;hessen;41;4;3;3;20;20;56;56;38;56;repeated;target
