experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	48	-1	4	migo	2	2	lure	2	1	1769	3	2729	Chilli11.bmp	11	0	8	4	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	2	1	target	1	1	1282	4	1643	Lipstick15.bmp	28	3	3	3	11	11	23	0	15,000000	23	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	2	2	target	1	1	1415	4	818	Glass4.bmp	20	3	8	3	12	12	31	0	18,000000	31	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	2	1	lure	1	0	1199	4	1272	Biscuit17.bmp	3	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	1	1	lure	1	0	1274	4	878	Plug18.bmp	36	0	2	1	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	1	2	target	1	1	834	4	897	Present2.bmp	37	1	9	4	26	0	0	0	26,000000	26	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	2	1	lure	1	0	754	4	897	Umbrella19.bmp	49	0	5	1	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	3	3	lure	2	1	3007	2	2521	Nut2.bmp	31	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	2	2	lure	1	0	1416	2	791	Onion19.bmp	32	0	8	4	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	1	1	target	2	0	2406	4	908	Hand1.bmp	21	1	1	1	14	0	0	0	14,000000	14	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	1	2	lure	2	1	1885	4	1784	Bracelet18.bmp	4	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	3	3	target	1	1	1400	1	1506	Brocolli14.bmp	5	2	5	4	14	14	0	0	14,000000	14	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	3	3	target	1	1	1304	3	1394	Keys6.bmp	26	1	5	3	21	0	0	0	21,000000	21	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	2	1	target	1	1	1505	3	1312	Bag5.bmp	2	3	3	3	2	29	29	0	20,000000	29	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	2	2	target	1	1	696	3	1077	Coins14.bmp	13	3	8	4	19	24	24	0	22,000000	24	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	1	1	lure	1	0	1263	2	1299	Jigsaw10.bmp	24	0	3	1	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	1	2	target	1	1	1459	2	916	Candle10.bmp	9	1	9	4	4	0	0	0	4,000000	4	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	1	1	target	1	1	1282	4	862	Bun5.bmp	6	1	2	1	44	0	0	0	44,000000	44	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	3	3	lure	2	1	1285	4	714	Leaf15.bmp	27	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	migo	1	2	lure	1	0	1301	3	810	Pear15.bmp	34	0	2	2	0	0	0	0	0,000000	0	21	1	1	1	1	LEHRAMT
FAUST_1[2014-06]	48	-1	4	words	1	2	target	1	1	1480	2	1007	meter	72	1	10	4	40	0	0	0	40,000000	40	21	1	1	1	1	LEHRAMT
