experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	107	1	7	5	3	1	1	1	1	1	2570	1	2	0	2880	4	2433	cake_14.bmp	pasta_10.bmp	pasta_9.bmp	pasta_13.bmp	cake_14.bmp	pasta_9.bmp	pasta_11.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	4	5	3	2	1	1	1	1	2092	1	1	1	1892	4	2427	jacket_13.bmp	goggle_13.bmp	goggle_1.bmp	jacket_13.bmp	goggle_9.bmp	goggle_4.bmp	jacket_13.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	24	5	3	1	2	1	1	1	3401	2	1	0	2138	4	1938	cellphone_11.bmp	cellphone_12.bmp	birdhouse_9.bmp	cellphone_3.bmp	birdhouse_9.bmp	cellphone_8.bmp	cellphone_11.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	29	5	3	2	2	1	1	1	1027	1	1	1	2897	4	1701	tricycle_10.bmp	tricycle_10.bmp	mic_12.bmp	tricycle_5.bmp	tricycle_15.bmp	tricycle_10.bmp	tricycle_2.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	23	5	3	1	1	1	1	1	1562	2	1	0	3266	4	2265	powerstrip_14.bmp	fan_15.bmp	fan_1.bmp	powerstrip_14.bmp	fan_11.bmp	fan_15.bmp	fan_10.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	16	5	3	2	1	1	1	1	3448	1	1	1	3434	2	2028	glasses_6.bmp	watergun_8.bmp	glasses_6.bmp	watergun_9.bmp	watergun_15.bmp	watergun_3.bmp	glasses_6.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	19	5	3	1	2	1	2	0	251	-1	2	0	0	1	3880	skateboard_11.bmp	skateboard_3.bmp	plant_14.bmp	skateboard_16.bmp	skateboard_11.bmp	skateboard_14.bmp	plant_14.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	27	5	3	2	2	1	1	1	1727	2	1	0	2716	4	3193	babycrib_5.bmp	babycrib_5.bmp	babycrib_6.bmp	babycrib_5.bmp	babycrib_9.bmp	trumpet_1.bmp	babycrib_7.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	10	5	3	1	1	1	1	1	1484	2	2	1	2390	4	2056	shoe_17.bmp	glove_12.bmp	shoe_17.bmp	glove_10.bmp	glove_15.bmp	glove_12.bmp	glove_5.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	25	5	3	2	1	1	1	1	1907	-1	1	0	0	4	2064	leatherman_14.bmp	leatherman_14.bmp	shredder_7.bmp	shredder_6.bmp	shredder_1.bmp	leatherman_14.bmp	shredder_15.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	14	5	3	1	2	1	1	1	3458	2	2	1	2162	4	2368	lawnmower_3.bmp	orifan_17.bmp	lawnmower_17.bmp	orifan_17.bmp	lawnmower_15.bmp	lawnmower_8.bmp	lawnmower_3.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	28	5	3	2	2	1	1	1	2278	1	2	0	2280	4	2508	videogamecontroller_2.bmp	videogamecontroller_13.bmp	videogamecontroller_2.bmp	hammer_11.bmp	videogamecontroller_5.bmp	videogamecontroller_2.bmp	videogamecontroller_3.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	11	5	3	1	1	2	2	1	3394	2	1	0	2612	2	1757	abacus_4.bmp	abacus_2.bmp	tv_4.bmp	tv_5.bmp	tv_16.bmp	tv_8.bmp	tv_4.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	15	5	3	2	1	2	2	1	6445	2	2	1	2911	1	2504	watch_14.bmp	flashlight_12.bmp	watch_7.bmp	flashlight_17.bmp	watch_7.bmp	flashlight_13.bmp	flashlight_1.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	18	5	3	1	2	2	1	0	1801	2	2	1	2452	4	2461	parfait_13.bmp	parfait_11.bmp	parfait_15.bmp	parfait_4.bmp	saddle_5.bmp	parfait_1.bmp	saddle_5.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	31	5	3	2	2	2	1	0	1328	2	2	1	1874	4	1390	doorknocker_14.bmp	doorknocker_5.bmp	doorknocker_11.bmp	carabiner_6.bmp	doorknocker_2.bmp	doorknocker_11.bmp	doorknocker_4.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	3	5	3	1	1	2	2	1	2417	1	2	0	1757	4	2151	router_7.bmp	guitar_10.bmp	guitar_5.bmp	guitar_10.bmp	router_5.bmp	guitar_7.bmp	guitar_8.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	20	5	3	2	1	2	1	0	1593	2	2	1	3172	4	2048	carriage_12.bmp	iceskates_9.bmp	iceskates_14.bmp	carriage_14.bmp	iceskates_7.bmp	carriage_14.bmp	iceskates_5.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	30	5	3	1	2	2	1	0	1192	2	2	1	2020	4	2355	bowlingpin_13.bmp	coffee_1.bmp	bowlingpin_1.bmp	bowlingpin_4.bmp	bowlingpin_11.bmp	bowlingpin_3.bmp	coffee_1.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	32	5	3	2	2	2	2	1	4586	1	1	1	1812	1	2048	trophy_15.bmp	trophy_4.bmp	trophy_6.bmp	camera_3.bmp	trophy_16.bmp	trophy_6.bmp	trophy_14.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	12	5	3	1	1	2	2	1	5965	2	1	0	2845	2	1784	horseshoe_12.bmp	cherubstatue_6.bmp	cherubstatue_5.bmp	cherubstatue_12.bmp	cherubstatue_6.bmp	horseshoe_4.bmp	cherubstatue_10.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	22	5	3	2	1	2	1	0	1361	2	2	1	2475	3	2256	windchime_10.bmp	circuitboard_4.bmp	circuitboard_16.bmp	windchime_16.bmp	circuitboard_2.bmp	windchime_16.bmp	circuitboard_13.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	6	5	3	1	2	2	2	1	3580	1	2	0	1765	3	2913	cat_1.bmp	cat_4.bmp	bagel_14.bmp	cat_5.bmp	cat_10.bmp	cat_9.bmp	bagel_14.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	17	5	3	2	2	2	1	0	1178	1	1	1	2313	4	1860	remote_2.bmp	beanbagchair_15.bmp	remote_14.bmp	remote_13.bmp	remote_11.bmp	remote_3.bmp	remote_14.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	2	5	3	1	1	3	2	1	2184	-1	1	0	0	4	1860	rusdoll_8.bmp	sofa_3.bmp	rollerskates_7.bmp	sofa_9.bmp	sofa_3.bmp	sofa_6.bmp	sofa_13.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	13	5	3	2	1	3	2	1	2102	-1	1	0	0	4	2956	trunk_2.bmp	laptop_7.bmp	turtle_11.bmp	laptop_7.bmp	turtle_7.bmp	turtle_6.bmp	turtle_12.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	1	26	5	3	1	1	3	2	1	1656	2	2	1	1422	4	2338	hairdryer_12.bmp	saltpeppershake_17.bmp	backpack_13.bmp	saltpeppershake_8.bmp	saltpeppershake_12.bmp	saltpeppershake_2.bmp	saltpeppershake_12.bmp	20	1	1	1	1	MEDIENPSYCVHOLOGIE
