material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;highchair_3.bmp;32;0;4;3;0;0;0;0;0;0;related;lure
brady;bowlingpin_13.bmp;7;0;5;2;0;0;0;0;0;0;repeated;lure
brady;birdhouse_9.bmp;6;2;1;1;51;51;0;0;51;51;repeated;target
brady;sofa_12.bmp;59;0;3;1;0;0;0;0;0;0;control;lure
brady;turtle_11.bmp;65;0;2;2;0;0;0;0;0;0;control;lure
brady;coffee_7.bmp;18;0;4;2;0;0;0;0;0;0;center;lure
brady;saddle_3.bmp;51;1;5;3;26;0;0;0;26;26;center;target
brady;wig_12.bmp;71;3;3;3;1;1;38;0;13,333333;38;repeated;target
brady;hairdryer_2.bmp;30;1;1;1;17;0;0;0;17;17;control;target
brady;circuitboard_2.bmp;17;1;10;4;49;0;0;0;49;49;related;target
brady;backpack_10.bmp;3;0;7;4;0;0;0;0;0;0;repeated_related;lure
brady;cellphone_11.bmp;13;0;3;2;0;0;0;0;0;0;control;lure
brady;beanbagchair_12.bmp;5;3;3;3;25;25;40;0;30;40;repeated;target
brady;vase_13.bmp;67;0;5;2;0;0;0;0;0;0;repeated;lure
brady;glasses_8.bmp;25;0;3;2;0;0;0;0;0;0;center;lure
brady;carriage_12.bmp;11;0;5;2;0;0;0;0;0;0;repeated;lure
brady;cat_4.bmp;12;0;7;4;0;0;0;0;0;0;repeated_related;lure
brady;cheesegrater_14.bmp;15;3;7;4;18;18;39;0;25;39;repeated_related;target
brady;easteregg_16.bmp;21;1;1;1;10;0;0;0;10;10;control;target
brady;remote_13.bmp;46;0;3;2;0;0;0;0;0;0;center;lure
brady;shredder_1.bmp;55;0;4;3;0;0;0;0;0;0;related;lure
brady;parfait_1.bmp;41;2;5;4;11;11;0;0;11;11;center;target
brady;garbagecan_10.bmp;24;1;1;1;14;0;0;0;14;14;control;target
brady;plant_5.bmp;43;1;6;3;37;0;0;0;37;37;center;target
brady;scooter_11.bmp;53;1;10;4;2;0;0;0;2;2;related;target
brady;cherubstatue_10.bmp;16;0;3;2;0;0;0;0;0;0;related;lure
brady;lawnmower_3.bmp;37;3;9;4;21;21;55;0;32,333333;55;repeated_related;target
brady;horseshoe_5.bmp;33;1;9;4;23;0;0;0;23;23;related;target
brady;hammer_6.bmp;31;3;7;4;6;47;47;0;33,333333;47;repeated_related;target
brady;jacket_7.bmp;35;0;8;4;0;0;0;0;0;0;repeated_related;lure
