material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;trumpet_17.bmp;63;4;6;3;28;28;36;36;32;36;repeated_related;target
brady;doorknocker_14.bmp;20;0;4;3;0;0;0;0;0;0;related;lure
brady;babycrib_5.bmp;2;0;6;2;0;0;0;0;0;0;repeated;lure
brady;garbagecan_10.bmp;24;0;4;3;0;0;0;0;0;0;related;lure
brady;cake_14.bmp;8;0;5;2;0;0;0;0;0;0;repeated;lure
brady;beanbagchair_14.bmp;5;0;2;2;0;0;0;0;0;0;control;lure
brady;birdhouse_6.bmp;6;4;7;4;7;7;50;50;28,5;50;repeated_related;target
brady;tv_5.bmp;66;3;6;4;25;25;64;0;38;64;center;target
brady;easteregg_9.bmp;21;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;socks_12.bmp;58;2;5;3;6;36;0;0;21;36;center;target
brady;guitar_7.bmp;28;2;1;1;49;49;0;0;49;49;repeated;target
brady;saddle_5.bmp;51;3;6;4;31;41;41;0;37,666667;41;center;target
brady;camera_9.bmp;9;3;8;4;20;20;48;0;29,333333;48;repeated_related;target
brady;wig_6.bmp;71;3;1;1;11;64;64;0;46,333333;64;repeated;target
brady;trophy_16.bmp;62;1;9;4;24;0;0;0;24;24;related;target
brady;bowlingpin_11.bmp;7;1;1;1;58;0;0;0;58;58;control;target
brady;glasses_15.bmp;25;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;flashlight_1.bmp;23;0;4;2;0;0;0;0;0;0;center;lure
brady;ring_11.bmp;47;0;5;2;0;0;0;0;0;0;repeated;lure
brady;shredder_7.bmp;55;0;4;2;0;0;0;0;0;0;center;lure
brady;hairdryer_12.bmp;30;0;3;1;0;0;0;0;0;0;control;lure
brady;trunk_1.bmp;64;0;2;2;0;0;0;0;0;0;control;lure
brady;cheesegrater_15.bmp;15;0;4;2;0;0;0;0;0;0;center;lure
brady;chair_5.bmp;14;1;10;4;61;0;0;0;61;61;related;target
brady;highchair_10.bmp;32;1;1;1;8;0;0;0;8;8;control;target
brady;plant_2.bmp;43;0;3;2;0;0;0;0;0;0;related;lure
brady;circuitboard_4.bmp;17;1;9;4;54;0;0;0;54;54;related;target
brady;parfait_15.bmp;41;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;iceskates_14.bmp;34;1;1;1;45;0;0;0;45;45;control;target
brady;jacket_11.bmp;35;3;1;1;9;9;37;0;18,333333;37;repeated;target
