material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Cake24.bmp;8;1;2;1;43;0;0;0;43;43;control;target
migo;Scissors3.bmp;38;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Chocolate5.bmp;12;1;2;1;35;0;0;0;35;35;control;target
migo;Sweet22.bmp;45;0;3;2;0;0;0;0;0;0;center;lure
migo;Present14.bmp;37;0;3;1;0;0;0;0;0;0;control;lure
migo;Swirl10.bmp;46;1;9;4;2;0;0;0;2;2;related;target
migo;Holly17.bmp;23;4;3;3;19;19;24;24;21,5;24;repeated;target
migo;String2.bmp;44;3;8;4;1;35;35;0;23,666667;35;repeated_related;target
migo;Tomato12.bmp;47;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Key11.bmp;25;0;3;2;0;0;0;0;0;0;related;lure
migo;Paperclip9.bmp;33;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Candle10.bmp;9;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Glass12.bmp;20;1;9;4;37;0;0;0;37;37;related;target
migo;Toothbrush9.bmp;48;0;3;2;0;0;0;0;0;0;center;lure
migo;Bracelet1.bmp;4;0;2;1;0;0;0;0;0;0;control;lure
migo;Hand8.bmp;21;3;9;4;15;15;36;0;22;36;repeated_related;target
migo;Mushroom18.bmp;30;4;0;0;5;5;29;29;17;29;repeated;target
migo;Ginger5.bmp;19;2;4;2;42;42;0;0;42;42;center;target
migo;Coins10.bmp;13;0;3;2;0;0;0;0;0;0;related;lure
migo;Nut11.bmp;31;2;6;4;14;25;0;0;19,5;25;center;target
