material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Pen17.bmp;35;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Varnish11.bmp;50;0;3;3;0;0;0;0;0;0;related;lure
migo;Biscuit4.bmp;3;3;1;1;21;21;27;0;23;27;repeated;target
migo;Fudge17.bmp;18;1;1;1;23;0;0;0;23;23;control;target
migo;Nut2.bmp;31;1;9;4;23;0;0;0;23;23;related;target
migo;Swirl23.bmp;46;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Hand17.bmp;21;3;3;3;5;5;38;0;16;38;repeated;target
migo;Stapler7.bmp;41;2;5;3;3;3;0;0;3;3;center;target
migo;Bracelet1.bmp;4;0;4;3;0;0;0;0;0;0;related;lure
migo;Scissors1.bmp;38;0;3;2;0;0;0;0;0;0;center;lure
migo;Ginger5.bmp;19;1;9;4;12;0;0;0;12;12;related;target
migo;Chilli22.bmp;11;3;8;4;11;11;34;0;18,666667;34;repeated_related;target
migo;Flower13.bmp;16;0;5;1;0;0;0;0;0;0;repeated;lure
migo;Button3.bmp;7;2;5;4;14;29;0;0;21,5;29;center;target
migo;Plug4.bmp;36;0;4;2;0;0;0;0;0;0;center;lure
migo;Pear7.bmp;34;0;10;4;0;0;0;0;0;0;repeated_related;lure
migo;Daff1.bmp;14;0;3;1;0;0;0;0;0;0;control;lure
migo;Screw18.bmp;39;1;1;1;15;0;0;0;15;15;control;target
migo;Shell17.bmp;40;3;8;4;15;25;25;0;21,666667;25;repeated_related;target
migo;Lipstick15.bmp;28;0;2;1;0;0;0;0;0;0;control;lure
