material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Fork14.bmp;17;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Feather11.bmp;15;1;1;1;28;0;0;0;28;28;control;target
migo;String6.bmp;44;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Cake16.bmp;8;0;3;3;0;0;0;0;0;0;related;lure
migo;Pear18.bmp;34;3;0;0;19;19;32;0;23,333333;32;repeated;target
migo;Candle1.bmp;9;0;3;2;0;0;0;0;0;0;center;lure
migo;Lipstick15.bmp;28;1;5;4;17;0;0;0;17;17;center;target
migo;Toothbrush10.bmp;48;1;9;4;26;0;0;0;26;26;related;target
migo;Apple10.bmp;1;1;1;1;9;0;0;0;9;9;control;target
migo;Hanger15.bmp;22;0;4;3;0;0;0;0;0;0;related;lure
migo;Star19.bmp;42;3;7;4;20;20;40;0;26,666667;40;repeated_related;target
migo;Bag21.bmp;2;1;8;4;19;0;0;0;19;19;related;target
migo;Varnish14.bmp;50;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Holly14.bmp;23;3;3;3;12;23;23;0;19,333333;23;repeated;target
migo;Screw13.bmp;39;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Flower13.bmp;16;0;2;1;0;0;0;0;0;0;control;lure
migo;Keys8.bmp;26;0;4;2;0;0;0;0;0;0;center;lure
migo;Tomato12.bmp;47;0;2;1;0;0;0;0;0;0;control;lure
migo;Umbrella6.bmp;49;2;4;3;42;42;0;0;42;42;center;target
migo;Daff1.bmp;14;3;8;3;18;18;33;0;23;33;repeated_related;target
