material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;chair_3.bmp;14;1;2;1;22;0;0;0;22;22;control;target
brady;abacus_15.bmp;1;0;2;1;0;0;0;0;0;0;control;lure
brady;bagel_12.bmp;4;3;7;4;15;63;63;0;47;63;repeated_related;target
brady;shredder_5.bmp;55;1;9;4;54;0;0;0;54;54;related;target
brady;iceskates_14.bmp;34;0;3;3;0;0;0;0;0;0;related;lure
brady;horseshoe_6.bmp;33;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;trumpet_3.bmp;63;0;3;2;0;0;0;0;0;0;center;lure
brady;vase_15.bmp;67;3;0;0;11;48;48;0;35,666667;48;repeated;target
brady;bowlingpin_11.bmp;7;1;9;4;16;0;0;0;16;16;related;target
brady;parfait_11.bmp;41;0;5;2;0;0;0;0;0;0;repeated;lure
brady;flashlight_17.bmp;23;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;trophy_4.bmp;62;1;1;1;38;0;0;0;38;38;control;target
brady;ring_11.bmp;47;0;3;2;0;0;0;0;0;0;center;lure
brady;watch_14.bmp;69;0;2;1;0;0;0;0;0;0;control;lure
brady;rollerskates_17.bmp;48;3;7;4;20;64;64;0;49,333333;64;repeated_related;target
brady;garbagecan_10.bmp;24;1;1;1;52;0;0;0;52;52;control;target
brady;goggle_4.bmp;27;2;5;3;41;41;0;0;41;41;center;target
brady;glasses_15.bmp;25;1;9;4;29;0;0;0;29;29;related;target
brady;saddle_3.bmp;51;0;4;1;0;0;0;0;0;0;control;lure
brady;highchair_10.bmp;32;1;4;3;36;0;0;0;36;36;center;target
brady;shoe_13.bmp;54;0;4;3;0;0;0;0;0;0;related;lure
brady;beanbagchair_17.bmp;5;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;lawnmower_8.bmp;37;2;5;3;44;44;0;0;44;44;center;target
brady;doorknocker_14.bmp;20;0;4;3;0;0;0;0;0;0;related;lure
brady;cheesegrater_5.bmp;15;3;3;3;8;8;33;0;16,333333;33;repeated;target
brady;cat_4.bmp;12;0;5;2;0;0;0;0;0;0;repeated;lure
brady;camera_6.bmp;9;3;1;1;5;5;50;0;20;50;repeated;target
brady;leatherman_10.bmp;38;0;6;2;0;0;0;0;0;0;repeated;lure
brady;laptop_16.bmp;36;3;7;4;28;28;46;0;34;46;repeated_related;target
brady;coffee_15.bmp;18;0;3;2;0;0;0;0;0;0;center;lure
