material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;thriller;59;2;6;4;23;34;0;0;28,5;34;center;target
words;nähnadel;70;0;4;3;0;0;0;0;0;0;related;lure
words;handbremse;63;1;9;4;5;0;0;0;5;5;related;target
words;puma;40;3;7;4;6;6;59;0;23,666667;59;repeated_related;target
words;präposition;66;4;7;4;4;4;33;33;18,5;33;repeated_related;target
words;masern;22;1;11;4;24;0;0;0;24;24;related;target
words;messing;15;2;6;4;32;46;0;0;39;46;center;target
words;kreis;56;0;6;2;0;0;0;0;0;0;repeated;lure
words;whiskey;69;3;3;3;26;46;46;0;39,333333;46;repeated;target
words;zirkus;58;3;3;3;9;9;62;0;26,666667;62;repeated;target
words;dämon;50;2;7;4;3;42;0;0;22,5;42;center;target
words;küchenwaage;68;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;schrank;6;1;11;4;55;0;0;0;55;55;related;target
words;taxi;34;1;1;1;1;0;0;0;1;1;control;target
words;kaiser;53;0;3;3;0;0;0;0;0;0;related;lure
words;ärger;44;3;7;4;25;25;53;0;34,333333;53;repeated_related;target
words;chopin;51;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;blumenkohl;2;0;4;2;0;0;0;0;0;0;center;lure
words;kanne;31;2;1;1;51;51;0;0;51;51;repeated;target
words;fußball;8;0;4;1;0;0;0;0;0;0;repeated;lure
words;rock;5;0;7;4;0;0;0;0;0;0;repeated_related;lure
words;lunge;42;0;4;2;0;0;0;0;0;0;center;lure
words;forelle;12;1;1;1;39;0;0;0;39;39;control;target
words;apfel;3;0;2;1;0;0;0;0;0;0;control;lure
words;mops;46;0;2;2;0;0;0;0;0;0;control;lure
words;oregano;25;0;2;1;0;0;0;0;0;0;control;lure
words;mücke;13;0;3;3;0;0;0;0;0;0;related;lure
words;seide;24;1;1;1;61;0;0;0;61;61;control;target
words;minute;71;0;4;2;0;0;0;0;0;0;center;lure
words;lakritz;55;0;4;1;0;0;0;0;0;0;repeated;lure
