experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	107	-1	5	brady	1	1	target	2	0	3892	4	2602	beanbagchair_15.bmp	5	1	1	1	17	0	0	0	17,000000	17	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	2	1	lure	1	0	1129	4	1936	hairdryer_13.bmp	30	0	4	2	0	0	0	0	0,000000	0	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	2	2	target	1	1	1226	4	1287	guitar_10.bmp	28	3	7	4	3	3	43	0	16,000000	43	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	3	3	target	2	0	2459	2	1067	camera_7.bmp	9	1	5	3	62	0	0	0	62,000000	62	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	3	3	target	1	1	1012	4	1284	socks_10.bmp	58	2	5	3	48	48	0	0	48,000000	48	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	1	2	target	1	1	1185	3	1254	babycrib_7.bmp	2	1	10	4	27	0	0	0	27,000000	27	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	1	2	target	2	0	1459	3	2677	tv_7.bmp	66	1	10	4	37	0	0	0	37,000000	37	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	1	1	target	1	1	925	3	1132	highchair_3.bmp	32	1	1	1	21	0	0	0	21,000000	21	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	1	1	lure	2	1	1269	3	1691	sink_11.bmp	56	0	2	2	0	0	0	0	0,000000	0	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	2	1	lure	2	1	1971	3	1293	watch_3.bmp	69	0	5	2	0	0	0	0	0,000000	0	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	3	3	lure	2	1	1334	4	992	laptop_10.bmp	36	0	3	2	0	0	0	0	0,000000	0	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	2	2	target	1	1	817	4	926	cheesegrater_14.bmp	15	3	7	3	21	21	52	0	31,000000	52	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	1	2	lure	1	0	1163	3	1598	coffee_15.bmp	18	0	3	2	0	0	0	0	0,000000	0	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	1	2	target	1	1	778	4	878	videogamecontroller_11.bmp	68	1	10	4	44	0	0	0	44,000000	44	20	1	1	1	1	MEDIENPSYCVHOLOGIE
FAUST_1[2014-06]	107	-1	5	brady	2	1	target	2	0	1416	4	942	plant_14.bmp	43	4	3	3	19	19	58	58	38,000000	58	20	1	1	1	1	MEDIENPSYCVHOLOGIE
