material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Apple18.bmp;1;0;2;2;0;0;0;0;0;0;control;lure
migo;Key11.bmp;25;1;9;4;43;0;0;0;43;43;related;target
migo;Chocolate5.bmp;12;2;5;3;7;7;0;0;7;7;center;target
migo;Swirl13.bmp;46;1;1;1;15;0;0;0;15;15;control;target
migo;Fudge5.bmp;18;2;4;3;4;29;0;0;16,5;29;center;target
migo;Daff1.bmp;14;0;3;2;0;0;0;0;0;0;related;lure
migo;Button10.bmp;7;3;1;1;1;29;29;0;19,666667;29;repeated;target
migo;Fork14.bmp;17;0;6;2;0;0;0;0;0;0;repeated;lure
migo;Cake16.bmp;8;4;8;4;4;4;37;37;20,5;37;repeated_related;target
migo;Candle13.bmp;9;1;1;1;16;0;0;0;16;16;control;target
migo;Feather2.bmp;15;0;3;2;0;0;0;0;0;0;center;lure
migo;Mushroom14.bmp;30;0;2;2;0;0;0;0;0;0;control;lure
migo;Nut11.bmp;31;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Stapler6.bmp;41;3;8;4;20;25;25;0;23,333333;25;repeated_related;target
migo;Umbrella19.bmp;49;3;0;0;6;39;39;0;28;39;repeated;target
migo;Brocolli10.bmp;5;1;9;4;40;0;0;0;40;40;related;target
migo;Keys7.bmp;26;0;5;2;0;0;0;0;0;0;repeated;lure
migo;String6.bmp;44;0;3;2;0;0;0;0;0;0;center;lure
migo;Car21.bmp;10;0;10;4;0;0;0;0;0;0;repeated_related;lure
migo;Chilli11.bmp;11;0;3;2;0;0;0;0;0;0;related;lure
