material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;garbagecan_17.bmp;24;3;8;4;18;18;57;0;31;57;repeated_related;target
brady;hammer_8.bmp;31;0;3;2;0;0;0;0;0;0;center;lure
brady;ring_12.bmp;47;1;9;4;23;0;0;0;23;23;related;target
brady;glasses_15.bmp;25;3;0;0;26;26;47;0;33;47;repeated;target
brady;sink_15.bmp;56;1;9;4;53;0;0;0;53;53;related;target
brady;remote_11.bmp;46;0;2;2;0;0;0;0;0;0;related;lure
brady;carabiner_5.bmp;10;3;7;4;8;56;56;0;40;56;repeated_related;target
brady;watch_7.bmp;69;2;4;3;49;49;0;0;49;49;center;target
brady;doorknocker_2.bmp;20;0;4;3;0;0;0;0;0;0;related;lure
brady;coffee_14.bmp;18;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;speaker_15.bmp;60;0;4;2;0;0;0;0;0;0;center;lure
brady;camera_3.bmp;9;0;3;1;0;0;0;0;0;0;control;lure
brady;circuitboard_8.bmp;17;3;1;1;13;54;54;0;40,333333;54;repeated;target
brady;socks_13.bmp;58;0;4;3;0;0;0;0;0;0;related;lure
brady;babycrib_5.bmp;2;0;7;4;0;0;0;0;0;0;repeated_related;lure
brady;pasta_10.bmp;42;0;4;2;0;0;0;0;0;0;repeated;lure
brady;highchair_15.bmp;32;1;1;1;52;0;0;0;52;52;control;target
brady;tv_16.bmp;66;0;4;1;0;0;0;0;0;0;repeated;lure
brady;guitar_8.bmp;28;1;1;1;61;0;0;0;61;61;control;target
brady;windchime_15.bmp;72;2;5;3;27;27;0;0;27;27;center;target
brady;videogamecontroller_11.bmp;68;0;6;1;0;0;0;0;0;0;repeated;lure
brady;laptop_10.bmp;36;0;2;2;0;0;0;0;0;0;control;lure
brady;shoe_9.bmp;54;3;1;1;4;43;43;0;30;43;repeated;target
brady;beanbagchair_3.bmp;5;1;5;3;43;0;0;0;43;43;center;target
brady;hairbrush_17.bmp;29;1;1;1;51;0;0;0;51;51;control;target
brady;trophy_15.bmp;62;0;3;1;0;0;0;0;0;0;control;lure
brady;orifan_6.bmp;40;0;3;2;0;0;0;0;0;0;center;lure
brady;parfait_1.bmp;41;3;7;4;10;40;40;0;30;40;repeated_related;target
brady;powerstrip_13.bmp;44;1;9;4;37;0;0;0;37;37;related;target
brady;trunk_1.bmp;64;0;8;4;0;0;0;0;0;0;repeated_related;lure
