material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Stapler10.bmp;41;0;5;1;0;0;0;0;0;0;repeated;lure
migo;Screw10.bmp;39;0;3;2;0;0;0;0;0;0;related;lure
migo;Key20.bmp;25;0;4;2;0;0;0;0;0;0;center;lure
migo;Lipstick2.bmp;28;4;3;3;5;5;26;26;15,5;26;repeated;target
migo;Onion14.bmp;32;0;3;1;0;0;0;0;0;0;control;lure
migo;Strawberry4.bmp;43;1;5;4;11;0;0;0;11;11;center;target
migo;Apple24.bmp;1;4;0;0;4;4;35;35;19,5;35;repeated;target
migo;Tomato5.bmp;47;3;8;4;2;2;36;0;13,333333;36;repeated_related;target
migo;Bracelet5.bmp;4;1;8;4;27;0;0;0;27;27;related;target
migo;Daff1.bmp;14;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Leaf13.bmp;27;1;1;1;17;0;0;0;17;17;control;target
migo;Present14.bmp;37;0;2;1;0;0;0;0;0;0;control;lure
migo;Jigsaw18.bmp;24;3;7;4;7;39;39;0;28,333333;39;repeated_related;target
migo;Candle13.bmp;9;1;9;4;33;0;0;0;33;33;related;target
migo;Fudge15.bmp;18;0;3;2;0;0;0;0;0;0;related;lure
migo;Umbrella7.bmp;49;0;3;2;0;0;0;0;0;0;center;lure
migo;Shell18.bmp;40;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Star17.bmp;42;1;1;1;6;0;0;0;6;6;control;target
migo;Sweet10.bmp;45;0;11;4;0;0;0;0;0;0;repeated_related;lure
migo;Paperclip9.bmp;33;2;5;4;34;34;0;0;34;34;center;target
