experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	43	-1	3	migo	1	1	lure	2	1	1937	3	3383	Leaf13.bmp	27	0	2	1	0	0	0	0	0,000000	0	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	1	2	lure	1	0	1163	4	1124	Hanger14.bmp	22	0	3	2	0	0	0	0	0,000000	0	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	1	1	lure	1	0	1224	4	998	Screw10.bmp	39	0	2	2	0	0	0	0	0,000000	0	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	2	1	target	1	1	938	4	1237	Apple24.bmp	1	3	3	3	19	19	25	0	21,000000	25	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	2	2	target	1	1	1006	4	1161	Bun22.bmp	6	3	7	4	20	20	38	0	26,000000	38	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	3	3	target	1	1	913	4	1206	Button18.bmp	7	2	5	4	26	26	0	0	26,000000	26	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	3	3	target	1	1	1024	4	1193	Bag4.bmp	2	1	5	4	5	0	0	0	5,000000	5	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	2	1	lure	1	0	839	4	1201	Ginger15.bmp	19	0	4	1	0	0	0	0	0,000000	0	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	1	1	target	2	0	1926	2	1634	Star7.bmp	42	1	1	1	39	0	0	0	39,000000	39	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	2	1	lure	1	0	1078	4	1088	Keys5.bmp	26	0	4	1	0	0	0	0	0,000000	0	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	2	2	lure	1	0	1123	4	939	Biscuit17.bmp	3	0	8	4	0	0	0	0	0,000000	0	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	1	2	target	1	1	2773	1	1108	Fork17.bmp	17	1	9	4	13	0	0	0	13,000000	13	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
FAUST_1[2014-06]	43	-1	3	migo	3	3	lure	1	0	998	3	1416	Mushroom6.bmp	30	0	4	2	0	0	0	0	0,000000	0	27	1	1	1	1	GESCHIHCHTEGGEOGRAPHIEBACHELOR
