material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Glass4.bmp;20;1;1;1;8;0;0;0;8;8;control;target
migo;Plug9.bmp;36;1;10;4;23;0;0;0;23;23;related;target
migo;Cake18.bmp;8;0;4;3;0;0;0;0;0;0;related;lure
migo;Feather18.bmp;15;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Paperclip6.bmp;33;2;6;4;9;38;0;0;23,5;38;center;target
migo;Strawberry14.bmp;43;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Chocolate17.bmp;12;4;3;3;22;22;39;39;30,5;39;repeated;target
migo;Bun12.bmp;6;3;3;3;18;24;24;0;22;24;repeated;target
migo;Holly11.bmp;23;1;1;1;33;0;0;0;33;33;control;target
migo;Bracelet18.bmp;4;3;8;4;21;33;33;0;29;33;repeated_related;target
migo;Man4.bmp;29;3;6;4;6;6;27;0;13;27;repeated_related;target
migo;Key11.bmp;25;0;4;1;0;0;0;0;0;0;control;lure
migo;Keys6.bmp;26;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Chilli11.bmp;11;0;3;2;0;0;0;0;0;0;center;lure
migo;Hanger12.bmp;22;0;4;3;0;0;0;0;0;0;related;lure
migo;Brocolli14.bmp;5;0;3;1;0;0;0;0;0;0;control;lure
migo;Umbrella19.bmp;49;2;5;4;17;17;0;0;17;17;center;target
migo;Star19.bmp;42;0;3;2;0;0;0;0;0;0;center;lure
migo;Varnish14.bmp;50;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Candle13.bmp;9;1;9;4;3;0;0;0;3;3;related;target
