material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;cellphone_11.bmp;13;0;2;2;0;0;0;0;0;0;control;lure
brady;rollerskates_8.bmp;48;4;3;3;21;21;46;46;33,5;46;repeated;target
brady;cake_5.bmp;8;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;socks_4.bmp;58;0;3;2;0;0;0;0;0;0;center;lure
brady;scooter_10.bmp;53;0;3;2;0;0;0;0;0;0;center;lure
brady;tricycle_15.bmp;61;4;7;4;9;9;53;53;31;53;repeated_related;target
brady;orifan_7.bmp;40;0;4;2;0;0;0;0;0;0;center;lure
brady;garbagecan_17.bmp;24;1;1;1;3;0;0;0;3;3;control;target
brady;trophy_16.bmp;62;0;4;3;0;0;0;0;0;0;related;lure
brady;trumpet_1.bmp;63;0;4;3;0;0;0;0;0;0;related;lure
brady;coffee_7.bmp;18;3;7;4;23;34;34;0;30,333333;34;repeated_related;target
brady;chair_2.bmp;14;1;1;1;43;0;0;0;43;43;control;target
brady;doorknocker_11.bmp;20;0;5;2;0;0;0;0;0;0;repeated;lure
brady;camera_6.bmp;9;3;7;4;31;31;54;0;38,666667;54;repeated_related;target
brady;saddle_3.bmp;51;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;saltpeppershake_8.bmp;52;2;5;3;60;60;0;0;60;60;center;target
brady;turtle_11.bmp;65;0;2;2;0;0;0;0;0;0;related;lure
brady;rusdoll_6.bmp;50;2;5;3;15;15;0;0;15;15;center;target
brady;carabiner_6.bmp;10;0;2;2;0;0;0;0;0;0;control;lure
brady;lawnmower_17.bmp;37;1;1;1;39;0;0;0;39;39;control;target
brady;birdhouse_7.bmp;6;1;9;4;46;0;0;0;46;46;related;target
brady;plant_5.bmp;43;3;0;0;23;23;48;0;31,333333;48;repeated;target
brady;hairbrush_12.bmp;29;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;highchair_10.bmp;32;0;5;2;0;0;0;0;0;0;repeated;lure
brady;doorknob_17.bmp;19;3;3;3;8;8;55;0;23,666667;55;repeated;target
brady;carriage_12.bmp;11;0;3;1;0;0;0;0;0;0;control;lure
brady;glasses_6.bmp;25;2;5;4;20;56;0;0;38;56;center;target
brady;fan_11.bmp;22;1;9;4;7;0;0;0;7;7;related;target
brady;glove_10.bmp;26;0;5;2;0;0;0;0;0;0;repeated;lure
brady;printer_5.bmp;45;1;10;4;39;0;0;0;39;39;related;target
