material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Brocolli14.bmp;5;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Chilli19.bmp;11;0;3;2;0;0;0;0;0;0;center;lure
migo;Mushroom14.bmp;30;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Leaf22.bmp;27;3;8;4;22;22;44;0;29,333333;44;repeated_related;target
migo;Hanger14.bmp;22;1;8;4;30;0;0;0;30;30;related;target
migo;Nut21.bmp;31;2;4;3;37;37;0;0;37;37;center;target
migo;Bracelet5.bmp;4;1;8;4;21;0;0;0;21;21;related;target
migo;Varnish14.bmp;50;3;0;0;18;18;29;0;21,666667;29;repeated;target
migo;Fudge5.bmp;18;1;5;4;42;0;0;0;42;42;center;target
migo;Hand10.bmp;21;4;0;0;6;6;42;42;24;42;repeated;target
migo;Toothbrush10.bmp;48;0;2;2;0;0;0;0;0;0;control;lure
migo;Tomato3.bmp;47;0;4;2;0;0;0;0;0;0;center;lure
migo;Flower13.bmp;16;0;2;2;0;0;0;0;0;0;control;lure
migo;Shell5.bmp;40;0;4;3;0;0;0;0;0;0;related;lure
migo;Daff1.bmp;14;3;8;4;5;23;23;0;17;23;repeated_related;target
migo;Paperclip6.bmp;33;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Bag5.bmp;2;1;1;1;14;0;0;0;14;14;control;target
migo;Biscuit20.bmp;3;1;1;1;16;0;0;0;16;16;control;target
migo;Car12.bmp;10;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Umbrella17.bmp;49;0;2;2;0;0;0;0;0;0;related;lure
