material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Paperclip4.bmp;33;3;8;4;12;36;36;0;28;36;repeated_related;target
migo;Ginger5.bmp;19;0;3;2;0;0;0;0;0;0;center;lure
migo;Varnish14.bmp;50;0;3;2;0;0;0;0;0;0;center;lure
migo;Chilli19.bmp;11;1;9;4;39;0;0;0;39;39;related;target
migo;Lipstick15.bmp;28;0;4;1;0;0;0;0;0;0;control;lure
migo;Brocolli4.bmp;5;1;2;1;36;0;0;0;36;36;control;target
migo;Stapler8.bmp;41;2;5;3;1;44;0;0;22,5;44;center;target
migo;String12.bmp;44;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Bracelet18.bmp;4;1;2;1;39;0;0;0;39;39;control;target
migo;Mushroom6.bmp;30;0;11;4;0;0;0;0;0;0;repeated_related;lure
migo;Tomato2.bmp;47;2;5;3;15;15;0;0;15;15;center;target
migo;Strawberry14.bmp;43;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Car13.bmp;10;0;4;3;0;0;0;0;0;0;related;lure
migo;Scissors1.bmp;38;3;8;4;20;44;44;0;36;44;repeated_related;target
migo;Coins14.bmp;13;0;3;3;0;0;0;0;0;0;related;lure
migo;Feather12.bmp;15;0;2;2;0;0;0;0;0;0;control;lure
migo;Apple5.bmp;1;0;10;4;0;0;0;0;0;0;repeated_related;lure
migo;Hand13.bmp;21;3;1;1;15;24;24;0;21;24;repeated;target
migo;Jigsaw17.bmp;24;1;10;4;31;0;0;0;31;31;related;target
migo;Chocolate17.bmp;12;3;1;1;22;35;35;0;30,666667;35;repeated;target
