material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Feather11.bmp;15;0;3;2;0;0;0;0;0;0;center;lure
migo;Brocolli14.bmp;5;0;5;2;0;0;0;0;0;0;repeated;lure
migo;String2.bmp;44;4;3;3;2;2;38;38;20;38;repeated;target
migo;Sweet18.bmp;45;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Hanger7.bmp;22;3;6;4;14;39;39;0;30,666667;39;center;target
migo;Screw10.bmp;39;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Bag25.bmp;2;3;6;4;9;9;34;0;17,333333;34;repeated_related;target
migo;Bracelet5.bmp;4;1;2;1;33;0;0;0;33;33;control;target
migo;Pear15.bmp;34;0;4;3;0;0;0;0;0;0;related;lure
migo;Biscuit17.bmp;3;2;5;3;4;37;0;0;20,5;37;center;target
migo;Key20.bmp;25;4;3;3;16;16;27;27;21,5;27;repeated;target
migo;Plug18.bmp;36;1;10;4;19;0;0;0;19;19;related;target
migo;Stapler6.bmp;41;0;3;2;0;0;0;0;0;0;center;lure
migo;Pen10.bmp;35;0;2;1;0;0;0;0;0;0;control;lure
migo;Fork8.bmp;17;2;10;3;21;35;0;0;28;35;repeated_related;target
migo;Coins10.bmp;13;0;2;1;0;0;0;0;0;0;control;lure
migo;Shell5.bmp;40;1;9;4;12;0;0;0;12;12;related;target
migo;Swirl10.bmp;46;1;1;1;25;0;0;0;25;25;control;target
migo;Star17.bmp;42;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Lipstick15.bmp;28;0;4;3;0;0;0;0;0;0;related;lure
