material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Leaf13.bmp;27;0;2;1;0;0;0;0;0;0;control;lure
migo;Hanger14.bmp;22;0;3;2;0;0;0;0;0;0;related;lure
migo;Screw10.bmp;39;0;2;2;0;0;0;0;0;0;control;lure
migo;Apple24.bmp;1;3;3;3;19;19;25;0;21;25;repeated;target
migo;Bun22.bmp;6;3;7;4;20;20;38;0;26;38;repeated_related;target
migo;Button18.bmp;7;2;5;4;26;26;0;0;26;26;center;target
migo;Bag4.bmp;2;1;5;4;5;0;0;0;5;5;center;target
migo;Ginger15.bmp;19;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Star7.bmp;42;1;1;1;39;0;0;0;39;39;control;target
migo;Keys5.bmp;26;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Biscuit17.bmp;3;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Fork17.bmp;17;1;9;4;13;0;0;0;13;13;related;target
migo;Mushroom6.bmp;30;0;4;2;0;0;0;0;0;0;center;lure
migo;Varnish11.bmp;50;0;4;2;0;0;0;0;0;0;center;lure
migo;Daff1.bmp;14;3;7;4;22;22;41;0;28,333333;41;repeated_related;target
migo;Candle17.bmp;9;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Feather11.bmp;15;1;2;2;33;0;0;0;33;33;control;target
migo;Umbrella17.bmp;49;1;10;4;15;0;0;0;15;15;related;target
migo;Cake16.bmp;8;3;1;1;3;42;42;0;29;42;repeated;target
migo;Swirl13.bmp;46;0;2;2;0;0;0;0;0;0;related;lure
