material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;windchime_10.bmp;72;2;6;4;34;34;0;0;34;34;center;target
brady;turtle_11.bmp;65;0;4;3;0;0;0;0;0;0;related;lure
brady;carabiner_2.bmp;10;0;4;3;0;0;0;0;0;0;related;lure
brady;guitar_10.bmp;28;0;4;2;0;0;0;0;0;0;repeated;lure
brady;speaker_4.bmp;60;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;watch_14.bmp;69;1;9;4;36;0;0;0;36;36;related;target
brady;abacus_6.bmp;1;3;9;4;10;10;61;0;27;61;repeated_related;target
brady;babycrib_6.bmp;2;2;1;1;5;5;0;0;5;5;repeated;target
brady;cat_1.bmp;12;0;3;2;0;0;0;0;0;0;control;lure
brady;pasta_9.bmp;42;1;1;1;39;0;0;0;39;39;control;target
brady;jacket_6.bmp;35;2;6;4;62;62;0;0;62;62;center;target
brady;birdhouse_7.bmp;6;1;1;1;10;0;0;0;10;10;control;target
brady;powerstrip_7.bmp;44;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;videogamecontroller_2.bmp;68;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;backpack_10.bmp;3;0;4;2;0;0;0;0;0;0;repeated;lure
brady;beanbagchair_14.bmp;5;2;1;1;37;37;0;0;37;37;repeated;target
brady;cake_5.bmp;8;1;9;4;8;0;0;0;8;8;related;target
brady;wig_6.bmp;71;0;3;2;0;0;0;0;0;0;center;lure
brady;camera_7.bmp;9;3;8;4;6;50;50;0;35,333333;50;repeated_related;target
brady;sofa_13.bmp;59;0;5;2;0;0;0;0;0;0;repeated;lure
brady;hairbrush_15.bmp;29;1;9;4;51;0;0;0;51;51;related;target
brady;cheesegrater_14.bmp;15;0;3;1;0;0;0;0;0;0;control;lure
brady;mic_2.bmp;39;4;3;3;4;4;57;57;30,5;57;repeated;target
brady;cherubstatue_10.bmp;16;0;3;2;0;0;0;0;0;0;related;lure
brady;shoe_7.bmp;54;1;1;1;3;0;0;0;3;3;control;target
brady;vase_1.bmp;67;0;2;2;0;0;0;0;0;0;control;lure
brady;bowlingpin_13.bmp;7;1;6;3;62;0;0;0;62;62;center;target
brady;highchair_10.bmp;32;0;4;2;0;0;0;0;0;0;center;lure
brady;rollerskates_17.bmp;48;3;8;4;24;35;35;0;31,333333;35;repeated_related;target
brady;trunk_7.bmp;64;0;4;2;0;0;0;0;0;0;center;lure
