material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Bun17.bmp;6;1;2;1;8;0;0;0;8;8;control;target
migo;Pen1.bmp;35;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Star19.bmp;42;3;3;3;2;43;43;0;29,333333;43;repeated;target
migo;String12.bmp;44;3;8;4;12;42;42;0;32;42;repeated_related;target
migo;Fork8.bmp;17;0;4;3;0;0;0;0;0;0;related;lure
migo;Scissors23.bmp;38;1;10;4;29;0;0;0;29;29;related;target
migo;Varnish5.bmp;50;0;3;2;0;0;0;0;0;0;center;lure
migo;Swirl10.bmp;46;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Apple5.bmp;1;4;0;0;4;4;33;33;18,5;33;repeated;target
migo;Sweet10.bmp;45;0;3;3;0;0;0;0;0;0;related;lure
migo;Pear16.bmp;34;2;6;4;5;25;0;0;15;25;center;target
migo;Ginger17.bmp;19;1;5;3;39;0;0;0;39;39;center;target
migo;Plug18.bmp;36;1;9;4;10;0;0;0;10;10;related;target
migo;Chilli22.bmp;11;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Glass12.bmp;20;1;2;1;27;0;0;0;27;27;control;target
migo;Car12.bmp;10;0;2;1;0;0;0;0;0;0;control;lure
migo;Holly17.bmp;23;3;7;4;13;13;24;0;16,666667;24;repeated_related;target
migo;Flower14.bmp;16;0;3;2;0;0;0;0;0;0;center;lure
migo;Feather11.bmp;15;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Cake16.bmp;8;0;2;1;0;0;0;0;0;0;control;lure
