experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	103	-1	3	migo	1	1	target	1	1	3234	4	2013	Present17.bmp	37	1	1	1	8	0	0	0	8,000000	8	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	2	2	lure	2	1	2161	4	1368	Cake25.bmp	8	0	7	4	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	2	1	lure	2	1	2741	4	1211	Bag21.bmp	2	0	4	2	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	3	3	lure	2	1	1411	4	1147	Star2.bmp	42	0	4	2	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	2	2	lure	2	1	4046	3	1153	Key9.bmp	25	0	7	4	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	2	2	target	2	0	1962	3	998	Chilli12.bmp	11	3	8	4	16	42	42	0	33,000000	42	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	1	2	target	2	0	3298	3	1127	Mushroom18.bmp	30	1	9	4	21	0	0	0	21,000000	21	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	1	2	target	1	1	1081	3	1231	Onion14.bmp	32	1	10	4	38	0	0	0	38,000000	38	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	2	1	target	1	1	1997	3	858	Flower17.bmp	16	4	3	3	1	1	40	40	20,000000	40	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	2	1	target	1	1	1601	3	813	Daff1.bmp	14	4	0	0	15	15	31	31	23,000000	31	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	1	2	lure	1	0	1409	3	1389	Swirl10.bmp	46	0	3	3	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	1	2	lure	2	1	1533	3	1138	Brocolli10.bmp	5	0	2	2	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	3	3	target	1	1	1248	3	1270	Holly3.bmp	23	1	5	3	27	0	0	0	27,000000	27	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	1	1	target	2	0	1610	3	1207	Leaf21.bmp	27	1	1	1	43	0	0	0	43,000000	43	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	3	3	lure	2	1	1456	4	920	Car13.bmp	10	0	4	2	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	1	1	lure	1	0	972	4	698	String12.bmp	44	0	3	1	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	2	2	target	2	0	2645	3	1185	Apple21.bmp	1	3	8	4	17	17	28	0	20,000000	28	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	3	3	target	1	1	1143	4	927	Bracelet8.bmp	4	1	5	4	33	0	0	0	33,000000	33	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	2	1	lure	2	1	2309	4	916	Coins12.bmp	13	0	6	2	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	migo	1	1	lure	2	1	2408	3	962	Candle13.bmp	9	0	2	1	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	1	2	lure	2	1	2310	4	1365	saddle_4.bmp	51	0	3	3	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	1	1	target	2	0	1812	4	1052	iceskates_14.bmp	34	1	1	1	28	0	0	0	28,000000	28	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	1	1	target	1	1	1128	4	830	trunk_5.bmp	64	1	1	1	48	0	0	0	48,000000	48	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	1	2	lure	2	1	1746	4	909	ring_12.bmp	47	0	3	3	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	1	1	target	2	0	1264	4	1078	cake_1.bmp	8	1	1	1	56	0	0	0	56,000000	56	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	1	2	target	1	1	1188	4	884	leatherman_7.bmp	38	1	10	4	37	0	0	0	37,000000	37	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	3	3	lure	2	1	1371	4	1003	hairbrush_16.bmp	29	0	3	2	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	1	1	lure	2	1	1283	4	901	wig_12.bmp	71	0	2	1	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	2	1	lure	2	1	1860	3	1419	doorknob_14.bmp	19	0	5	2	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	2	2	lure	2	1	1619	3	1003	cat_9.bmp	12	0	9	4	0	0	0	0	0,000000	0	27	1	1	1	1	ENGLISCHS
FAUST_1[2014-06]	103	-1	3	brady	2	1	target	2	0	2189	3	1289	trumpet_3.bmp	63	4	1	1	5	5	58	58	31,000000	58	27	1	1	1	1	ENGLISCHS
