material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;see;67;0;4;2;0;0;0;0;0;0;repeated;lure
words;peugeot;30;3;1;1;3;55;55;0;37,666667;55;repeated;target
words;walzer;62;0;5;2;0;0;0;0;0;0;repeated;lure
words;stricknadel;70;3;8;3;27;46;46;0;39,666667;46;repeated_related;target
words;schwalbe;9;0;3;2;0;0;0;0;0;0;center;lure
words;chemie;19;3;3;3;31;57;57;0;48,333333;57;repeated;target
words;gin;69;0;2;1;0;0;0;0;0;0;control;lure
words;döner;43;1;2;1;16;0;0;0;16;16;control;target
words;herz;42;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;pistole;36;3;8;4;6;6;61;0;24,333333;61;repeated_related;target
words;rose;7;0;3;2;0;0;0;0;0;0;related;lure
words;schäferhund;46;2;6;4;3;3;0;0;3;3;center;target
words;trauer;44;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;spinat;2;1;9;4;15;0;0;0;15;15;related;target
words;hexe;50;1;9;4;14;0;0;0;14;14;related;target
words;monopoly;57;1;1;1;43;0;0;0;43;43;control;target
words;wasserstoff;48;1;9;4;37;0;0;0;37;37;related;target
words;lidschatten;37;1;2;1;41;0;0;0;41;41;control;target
words;kanne;31;3;7;4;16;16;45;0;25,666667;45;repeated_related;target
words;chopin;51;0;3;1;0;0;0;0;0;0;control;lure
words;flöte;14;2;7;3;5;59;0;0;32;59;center;target
words;computer;33;0;5;2;0;0;0;0;0;0;repeated;lure
words;stunde;71;0;3;2;0;0;0;0;0;0;center;lure
words;präposition;66;3;1;1;14;14;52;0;26,666667;52;repeated;target
words;hering;12;0;4;3;0;0;0;0;0;0;related;lure
words;kopf;1;0;2;2;0;0;0;0;0;0;related;lure
words;weide;10;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;küchenwaage;68;0;3;2;0;0;0;0;0;0;center;lure
words;jungfrau;39;2;6;4;30;57;0;0;43,5;57;center;target
words;meter;72;0;2;1;0;0;0;0;0;0;control;lure
