material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Mushroom14.bmp;30;1;1;1;44;0;0;0;44;44;control;target
migo;Hand10.bmp;21;0;2;1;0;0;0;0;0;0;control;lure
migo;Umbrella19.bmp;49;1;10;4;14;0;0;0;14;14;related;target
migo;Keys6.bmp;26;0;4;3;0;0;0;0;0;0;related;lure
migo;Tomato18.bmp;47;4;3;3;2;2;31;31;16,5;31;repeated;target
migo;Brocolli14.bmp;5;3;7;4;8;8;24;0;13,333333;24;repeated_related;target
migo;Man10.bmp;29;1;10;4;28;0;0;0;28;28;related;target
migo;Daff1.bmp;14;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Plug4.bmp;36;1;2;1;15;0;0;0;15;15;control;target
migo;Bag5.bmp;2;3;6;4;22;42;42;0;35,333333;42;repeated_related;target
migo;Fork8.bmp;17;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Hanger12.bmp;22;4;3;3;4;4;30;30;17;30;repeated;target
migo;Pen20.bmp;35;2;5;3;5;27;0;0;16;27;center;target
migo;Scissors23.bmp;38;2;4;3;1;33;0;0;17;33;center;target
migo;Paperclip13.bmp;33;0;4;2;0;0;0;0;0;0;center;lure
migo;Chilli19.bmp;11;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Coins10.bmp;13;0;5;1;0;0;0;0;0;0;repeated;lure
migo;Candle10.bmp;9;0;4;1;0;0;0;0;0;0;control;lure
migo;Sweet22.bmp;45;0;3;2;0;0;0;0;0;0;center;lure
migo;Key11.bmp;25;0;3;2;0;0;0;0;0;0;related;lure
