experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	 43	words	bein	  1	  0	  4	  4	  4	 13	 13	 39	 39	26,000000	39
FAUST_1[2014-06]	 43	words	arm	  1	  0	  1	  7	  4	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 43	words	kopf	  1	  1	  1	  7	  4	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 43	words	hand	  1	  0	  1	  7	  4	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 43	words	fuß	  1	  0	  1	  7	  4	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 43	words	spinat	  2	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 43	words	bohnen	  2	  0	  1	  6	  3	 24	  0	  0	  0	24,000000	24
FAUST_1[2014-06]	 43	words	tomaten	  2	  0	  3	  4	  3	 24	 61	 61	  0	48,666667	61
FAUST_1[2014-06]	 43	words	blumenkohl	  2	  0	  1	  6	  3	 24	  0	  0	  0	24,000000	24
FAUST_1[2014-06]	 43	words	karotten	  2	  0	  2	  5	  3	 24	 24	  0	  0	24,000000	24
FAUST_1[2014-06]	 43	words	banane	  3	  0	  1	  7	  4	 34	  0	  0	  0	34,000000	34
FAUST_1[2014-06]	 43	words	apfel	  3	  0	  2	  6	  4	 18	 34	  0	  0	26,000000	34
FAUST_1[2014-06]	 43	words	birne	  3	  0	  2	  6	  4	 18	 34	  0	  0	26,000000	34
FAUST_1[2014-06]	 43	words	pflaume	  3	  0	  2	  6	  4	 18	 34	  0	  0	26,000000	34
FAUST_1[2014-06]	 43	words	erdbeere	  3	  0	  1	  7	  4	 18	  0	  0	  0	18,000000	18
FAUST_1[2014-06]	 43	words	hammer	  4	  0	  2	  2	  2	 41	 41	  0	  0	41,000000	41
FAUST_1[2014-06]	 43	words	säge	  4	  0	  0	  4	  3	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 43	words	meißel	  4	  1	  1	  3	  2	  3	  0	  0	  0	3,000000	3
FAUST_1[2014-06]	 43	words	bohrer	  4	  0	  0	  4	  3	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 43	words	zange	  4	  1	  1	  3	  2	 41	  0	  0	  0	41,000000	41
FAUST_1[2014-06]	 43	words	hose	  5	  0	  1	  6	  4	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	 43	words	jacke	  5	  1	  1	  6	  4	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	 43	words	rock	  5	  0	  1	  6	  4	 53	  0	  0	  0	53,000000	53
