material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;amsel;9;0;5;2;0;0;0;0;0;0;repeated;lure
words;dolch;36;1;9;4;23;0;0;0;23;23;related;target
words;bleistift;28;1;9;4;22;0;0;0;22;22;related;target
words;fußball;8;1;5;3;19;0;0;0;19;19;center;target
words;brieföffner;32;0;3;2;0;0;0;0;0;0;related;lure
words;hören;65;3;1;1;1;43;43;0;29;43;repeated;target
words;gabel;21;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;pflaume;3;4;6;4;12;12;33;33;22,5;33;repeated_related;target
words;lenkrad;63;0;3;1;0;0;0;0;0;0;control;lure
words;berlin;16;1;2;1;30;0;0;0;30;30;control;target
words;schnee;61;1;1;1;6;0;0;0;6;6;control;target
words;windpocken;22;3;9;4;24;24;62;0;36,666667;62;repeated_related;target
words;merkur;60;0;3;2;0;0;0;0;0;0;center;lure
words;blockhaus;23;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;sofa;6;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;beethoven;51;1;1;1;47;0;0;0;47;47;control;target
words;quadrat;56;0;3;2;0;0;0;0;0;0;center;lure
words;wassermann;39;0;3;3;0;0;0;0;0;0;related;lure
words;gesamtschule;20;0;3;3;0;0;0;0;0;0;related;lure
words;kohlenstoff;48;1;5;3;39;0;0;0;39;39;center;target
words;england;18;0;3;2;0;0;0;0;0;0;control;lure
words;synagoge;52;4;1;1;2;2;53;53;27,5;53;repeated;target
words;fluss;67;3;0;0;20;20;51;0;30,333333;51;repeated;target
words;eiche;10;0;4;2;0;0;0;0;0;0;repeated;lure
words;rhein;17;0;4;1;0;0;0;0;0;0;control;lure
words;western;59;0;3;2;0;0;0;0;0;0;center;lure
words;thunfisch;12;3;7;4;31;55;55;0;47;55;repeated_related;target
words;schiff;35;1;9;4;42;0;0;0;42;42;related;target
words;porsche;30;1;5;4;62;0;0;0;62;62;center;target
words;majoran;25;0;4;2;0;0;0;0;0;0;repeated;lure
