material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;hemd;5;1;1;1;58;0;0;0;58;58;control;target
words;komödie;59;0;2;2;0;0;0;0;0;0;control;lure
words;vampir;50;0;3;1;0;0;0;0;0;0;control;lure
words;masern;22;0;3;2;0;0;0;0;0;0;related;lure
words;kanu;35;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;backgammon;57;1;9;4;52;0;0;0;52;52;related;target
words;tulpe;7;0;4;2;0;0;0;0;0;0;repeated;lure
words;backform;68;3;8;4;21;21;41;0;27,666667;41;repeated_related;target
words;venus;60;1;9;4;39;0;0;0;39;39;related;target
words;meißel;4;4;3;3;26;26;42;42;34;42;repeated;target
words;wespe;13;3;6;4;15;34;34;0;27,666667;34;repeated_related;target
words;diesel;29;0;3;3;0;0;0;0;0;0;related;lure
words;wasserstoff;48;0;3;2;0;0;0;0;0;0;center;lure
words;gelb;49;3;3;3;12;12;61;0;28,333333;61;repeated;target
words;schmecken;65;2;5;4;22;49;0;0;35,5;49;center;target
words;kilometer;72;0;4;2;0;0;0;0;0;0;center;lure
words;silber;15;1;1;1;53;0;0;0;53;53;control;target
words;birne;3;3;7;4;7;46;46;0;33;46;repeated_related;target
words;klarinette;14;1;1;1;41;0;0;0;41;41;control;target
words;brahms;51;1;9;4;9;0;0;0;9;9;related;target
words;könig;53;0;6;2;0;0;0;0;0;0;repeated;lure
words;österreich;18;2;1;1;28;28;0;0;28;28;repeated;target
words;fuß;1;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;physik;19;0;3;2;0;0;0;0;0;0;control;lure
words;buntstift;28;2;5;3;5;5;0;0;5;5;center;target
words;weizen;64;2;5;4;59;59;0;0;59;59;center;target
words;vater;45;0;4;3;0;0;0;0;0;0;related;lure
words;ärger;44;0;3;2;0;0;0;0;0;0;center;lure
words;tomaten;2;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;tiger;40;0;4;2;0;0;0;0;0;0;repeated;lure
