material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Chilli11.bmp;11;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Lipstick15.bmp;28;3;3;3;11;11;23;0;15;23;repeated;target
migo;Glass4.bmp;20;3;8;3;12;12;31;0;18,333333;31;repeated_related;target
migo;Biscuit17.bmp;3;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Plug18.bmp;36;0;2;1;0;0;0;0;0;0;control;lure
migo;Present2.bmp;37;1;9;4;26;0;0;0;26;26;related;target
migo;Umbrella19.bmp;49;0;5;1;0;0;0;0;0;0;repeated;lure
migo;Nut2.bmp;31;0;4;2;0;0;0;0;0;0;center;lure
migo;Onion19.bmp;32;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Hand1.bmp;21;1;1;1;14;0;0;0;14;14;control;target
migo;Bracelet18.bmp;4;0;4;3;0;0;0;0;0;0;related;lure
migo;Brocolli14.bmp;5;2;5;4;14;14;0;0;14;14;center;target
migo;Keys6.bmp;26;1;5;3;21;0;0;0;21;21;center;target
migo;Bag5.bmp;2;3;3;3;2;29;29;0;20;29;repeated;target
migo;Coins14.bmp;13;3;8;4;19;24;24;0;22,333333;24;repeated_related;target
migo;Jigsaw10.bmp;24;0;3;1;0;0;0;0;0;0;control;lure
migo;Candle10.bmp;9;1;9;4;4;0;0;0;4;4;related;target
migo;Bun5.bmp;6;1;2;1;44;0;0;0;44;44;control;target
migo;Leaf15.bmp;27;0;3;2;0;0;0;0;0;0;center;lure
migo;Pear15.bmp;34;0;2;2;0;0;0;0;0;0;related;lure
