material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Feather18.bmp;15;1;9;4;34;0;0;0;34;34;related;target
migo;Swirl10.bmp;46;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Pear4.bmp;34;1;10;4;18;0;0;0;18;18;related;target
migo;Flower18.bmp;16;2;5;4;22;22;0;0;22;22;center;target
migo;Holly11.bmp;23;0;4;3;0;0;0;0;0;0;related;lure
migo;Apple10.bmp;1;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;String8.bmp;44;0;3;2;0;0;0;0;0;0;center;lure
migo;Bun22.bmp;6;1;1;1;31;0;0;0;31;31;control;target
migo;Leaf10.bmp;27;0;2;1;0;0;0;0;0;0;control;lure
migo;Biscuit9.bmp;3;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Keys5.bmp;26;4;6;3;4;4;35;35;19,5;35;repeated_related;target
migo;Nut2.bmp;31;4;6;3;21;21;43;43;32;43;repeated_related;target
migo;Stapler7.bmp;41;1;5;3;20;0;0;0;20;20;center;target
migo;Mushroom14.bmp;30;0;2;2;0;0;0;0;0;0;related;lure
migo;Fork14.bmp;17;1;1;1;32;0;0;0;32;32;control;target
migo;Bag4.bmp;2;3;3;3;10;24;24;0;19,333333;24;repeated;target
migo;Man10.bmp;29;4;0;0;9;9;37;37;23;37;repeated;target
migo;Plug4.bmp;36;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Key11.bmp;25;0;2;2;0;0;0;0;0;0;control;lure
migo;Strawberry3.bmp;43;0;3;2;0;0;0;0;0;0;center;lure
