material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Glass19.bmp;20;1;9;4;38;0;0;0;38;38;related;target
migo;Hanger12.bmp;22;0;3;1;0;0;0;0;0;0;control;lure
migo;Key20.bmp;25;4;6;3;19;19;26;26;22,5;26;repeated_related;target
migo;Bracelet8.bmp;4;1;2;1;43;0;0;0;43;43;control;target
migo;Coins14.bmp;13;3;3;3;12;29;29;0;23,333333;29;repeated;target
migo;Scissors3.bmp;38;1;5;4;3;0;0;0;3;3;center;target
migo;Onion14.bmp;32;0;4;3;0;0;0;0;0;0;related;lure
migo;Car14.bmp;10;2;4;3;36;36;0;0;36;36;center;target
migo;Varnish11.bmp;50;0;2;1;0;0;0;0;0;0;control;lure
migo;Umbrella21.bmp;49;0;10;4;0;0;0;0;0;0;repeated_related;lure
migo;Bag21.bmp;2;0;4;3;0;0;0;0;0;0;related;lure
migo;Fork7.bmp;17;1;2;1;17;0;0;0;17;17;control;target
migo;Man10.bmp;29;1;9;4;5;0;0;0;5;5;related;target
migo;Jigsaw10.bmp;24;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Apple10.bmp;1;3;3;3;7;24;24;0;18,333333;24;repeated;target
migo;String12.bmp;44;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Plug6.bmp;36;4;8;4;20;20;25;25;22,5;25;repeated_related;target
migo;Chocolate17.bmp;12;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Screw9.bmp;39;0;3;2;0;0;0;0;0;0;center;lure
migo;Chilli11.bmp;11;0;3;2;0;0;0;0;0;0;center;lure
