material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Bag3.bmp;2;3;8;4;1;1;36;0;12,666667;36;repeated_related;target
migo;Chocolate5.bmp;12;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Button20.bmp;7;1;9;4;18;0;0;0;18;18;related;target
migo;Onion13.bmp;32;4;3;3;7;7;37;37;22;37;repeated;target
migo;Key11.bmp;25;1;1;1;18;0;0;0;18;18;control;target
migo;Present2.bmp;37;0;3;3;0;0;0;0;0;0;related;lure
migo;Cake16.bmp;8;1;1;1;25;0;0;0;25;25;control;target
migo;Car21.bmp;10;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Shell18.bmp;40;0;4;2;0;0;0;0;0;0;center;lure
migo;Fudge17.bmp;18;0;3;2;0;0;0;0;0;0;control;lure
migo;Bun12.bmp;6;1;6;4;30;0;0;0;30;30;center;target
migo;Chilli11.bmp;11;3;7;4;3;24;24;0;17;24;repeated_related;target
migo;Mushroom18.bmp;30;1;6;4;2;0;0;0;2;2;center;target
migo;Screw10.bmp;39;0;5;1;0;0;0;0;0;0;repeated;lure
migo;Feather11.bmp;15;2;1;1;5;5;0;0;5;5;repeated;target
migo;Biscuit17.bmp;3;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Glass12.bmp;20;0;3;1;0;0;0;0;0;0;control;lure
migo;String9.bmp;44;0;4;2;0;0;0;0;0;0;center;lure
migo;Hanger14.bmp;22;1;11;4;20;0;0;0;20;20;related;target
migo;Ginger15.bmp;19;0;3;2;0;0;0;0;0;0;related;lure
