material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;guitar_14.bmp;28;0;5;2;0;0;0;0;0;0;repeated;lure
brady;easteregg_9.bmp;21;1;1;1;4;0;0;0;4;4;control;target
brady;abacus_4.bmp;1;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;hairdryer_13.bmp;30;3;3;3;24;24;62;0;36,666667;62;repeated;target
brady;saltpeppershake_2.bmp;52;2;5;4;22;22;0;0;22;22;center;target
brady;powerstrip_13.bmp;44;0;2;1;0;0;0;0;0;0;control;lure
brady;carriage_12.bmp;11;0;3;2;0;0;0;0;0;0;related;lure
brady;glove_5.bmp;26;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;camera_6.bmp;9;1;9;4;36;0;0;0;36;36;related;target
brady;videogamecontroller_2.bmp;68;1;10;4;10;0;0;0;10;10;related;target
brady;fan_17.bmp;22;1;2;2;30;0;0;0;30;30;control;target
brady;babycrib_5.bmp;2;0;3;2;0;0;0;0;0;0;related;lure
brady;trophy_15.bmp;62;3;7;4;5;33;33;0;23,666667;33;repeated_related;target
brady;chair_11.bmp;14;0;4;3;0;0;0;0;0;0;related;lure
brady;flashlight_12.bmp;23;0;3;1;0;0;0;0;0;0;control;lure
brady;cellphone_11.bmp;13;3;3;3;18;56;56;0;43,333333;56;repeated;target
brady;carabiner_2.bmp;10;0;7;4;0;0;0;0;0;0;repeated_related;lure
brady;glasses_13.bmp;25;3;8;4;2;2;34;0;12,666667;34;repeated_related;target
brady;iceskates_14.bmp;34;0;3;1;0;0;0;0;0;0;control;lure
brady;parfait_15.bmp;41;0;6;2;0;0;0;0;0;0;repeated;lure
brady;beanbagchair_12.bmp;5;1;10;4;30;0;0;0;30;30;related;target
brady;cheesegrater_14.bmp;15;2;5;4;23;23;0;0;23;23;center;target
brady;cherubstatue_5.bmp;16;3;8;3;17;60;60;0;45,666667;60;repeated_related;target
brady;wig_1.bmp;71;1;2;1;52;0;0;0;52;52;control;target
brady;mic_3.bmp;39;0;3;2;0;0;0;0;0;0;center;lure
brady;doorknocker_14.bmp;20;2;5;4;6;6;0;0;6;6;center;target
brady;hammer_11.bmp;31;3;0;0;9;46;46;0;33,666667;46;repeated;target
brady;laptop_10.bmp;36;0;4;2;0;0;0;0;0;0;repeated;lure
brady;vase_15.bmp;67;0;4;2;0;0;0;0;0;0;center;lure
brady;sofa_3.bmp;59;0;4;2;0;0;0;0;0;0;center;lure
