material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Stapler8.bmp;41;2;6;4;21;37;0;0;29;37;center;target
migo;Fudge8.bmp;18;2;4;3;13;13;0;0;13;13;center;target
migo;Bun5.bmp;6;0;4;2;0;0;0;0;0;0;center;lure
migo;Ginger10.bmp;19;0;6;2;0;0;0;0;0;0;repeated;lure
migo;Cake25.bmp;8;3;0;0;15;29;29;0;24,333333;29;repeated;target
migo;Biscuit4.bmp;3;1;10;4;19;0;0;0;19;19;related;target
migo;Scissors3.bmp;38;3;8;4;15;35;35;0;28,333333;35;repeated_related;target
migo;Star19.bmp;42;0;3;2;0;0;0;0;0;0;center;lure
migo;Daff22.bmp;14;3;9;4;20;25;25;0;23,333333;25;repeated_related;target
migo;Fork17.bmp;17;0;2;2;0;0;0;0;0;0;control;lure
migo;Candle10.bmp;9;1;1;1;41;0;0;0;41;41;control;target
migo;String8.bmp;44;3;3;3;22;28;28;0;26;28;repeated;target
migo;Bag4.bmp;2;0;3;3;0;0;0;0;0;0;related;lure
migo;Pen10.bmp;35;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Button14.bmp;7;0;2;2;0;0;0;0;0;0;control;lure
migo;Man10.bmp;29;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Jigsaw10.bmp;24;0;3;3;0;0;0;0;0;0;related;lure
migo;Car21.bmp;10;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Chilli12.bmp;11;1;1;1;43;0;0;0;43;43;control;target
migo;Nut21.bmp;31;1;9;4;38;0;0;0;38;38;related;target
