material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Flower13.bmp;16;3;1;1;20;20;26;0;22;26;repeated;target
migo;Ginger10.bmp;19;2;6;3;19;36;0;0;27,5;36;center;target
migo;Man4.bmp;29;0;3;2;0;0;0;0;0;0;center;lure
migo;Strawberry3.bmp;43;1;9;4;6;0;0;0;6;6;related;target
migo;Biscuit9.bmp;3;3;7;4;15;15;40;0;23,333333;40;repeated_related;target
migo;Fudge20.bmp;18;1;1;1;6;0;0;0;6;6;control;target
migo;Screw13.bmp;39;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Present14.bmp;37;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Scissors14.bmp;38;0;5;3;0;0;0;0;0;0;center;lure
migo;Toothbrush6.bmp;48;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;String8.bmp;44;2;5;3;7;36;0;0;21,5;36;center;target
migo;Feather11.bmp;15;4;3;3;9;9;40;40;24,5;40;repeated;target
migo;Key11.bmp;25;1;1;1;35;0;0;0;35;35;control;target
migo;Fork17.bmp;17;0;3;2;0;0;0;0;0;0;related;lure
migo;Bag21.bmp;2;0;3;2;0;0;0;0;0;0;control;lure
migo;Pen10.bmp;35;0;6;3;0;0;0;0;0;0;repeated;lure
migo;Button14.bmp;7;3;8;4;21;35;35;0;30,333333;35;repeated_related;target
migo;Candle13.bmp;9;0;3;2;0;0;0;0;0;0;related;lure
migo;Brocolli10.bmp;5;0;3;2;0;0;0;0;0;0;control;lure
migo;Coins14.bmp;13;1;10;4;12;0;0;0;12;12;related;target
